,pixel_x,pixel_y,color
R00X206Y043,263,582,0
R00X207Y043,263,586,0
R00X208Y043,263,591,0
R00X209Y043,263,596,0
R00X210Y043,263,600,0
R00X211Y043,263,605,0
R00X212Y043,263,610,0
R00X213Y043,263,614,0
R00X214Y043,263,619,0
R00X215Y043,263,624,255
R00X216Y043,263,628,0
R00X217Y043,263,633,255
R00X218Y043,263,638,0
R00X219Y043,263,642,0
R00X220Y043,263,647,0
R00X221Y043,263,651,0
R00X222Y043,263,656,0
R00X223Y043,263,661,0
R00X224Y043,263,665,0
R00X225Y043,263,670,0
R00X226Y043,263,675,0
R00X227Y043,263,679,0
R00X228Y043,263,684,0
R00X229Y043,263,689,0
R00X230Y043,263,693,0
R00X231Y043,263,698,0
R00X232Y043,263,703,0
R00X233Y043,263,707,0
R00X234Y043,263,712,255
R00X235Y043,263,717,255
R00X236Y043,263,721,255
R00X237Y043,263,726,255
R00X238Y043,263,731,255
R00X239Y043,263,735,255
R00X240Y043,263,740,255
R00X241Y043,263,745,255
R00X242Y043,263,749,0
R00X243Y043,263,754,0
R00X244Y043,263,759,0
R00X245Y043,263,763,0
R00X246Y043,263,768,0
R00X247Y043,263,773,0
R00X248Y043,263,777,0
R00X249Y043,263,782,0
R00X250Y043,263,787,0
R00X251Y043,263,791,0
R00X252Y043,263,796,0
R00X253Y043,263,801,0
R00X254Y043,263,805,0
R00X255Y043,263,810,0
R00X256Y043,263,815,255
R00X257Y043,263,819,255
R00X258Y043,263,824,255
R00X259Y043,263,829,255
R00X260Y043,263,833,255
R00X261Y043,263,838,0
R00X262Y043,263,843,0
R00X263Y043,263,847,0
R00X264Y043,263,852,0
R00X265Y043,263,857,0
R00X266Y043,263,861,0
R00X267Y043,263,866,0
R00X268Y043,263,871,0
R00X269Y043,263,875,0
R00X270Y043,263,880,0
R00X271Y043,263,885,0
R00X272Y043,263,889,0
R00X273Y043,263,894,0
R00X274Y043,263,898,0
R00X275Y043,263,903,0
R00X276Y043,263,908,0
R00X277Y043,263,912,0
R00X278Y043,263,917,255
R00X279Y043,263,922,255
R00X280Y043,263,926,255
R00X281Y043,263,931,0
R00X282Y043,263,936,0
R00X283Y043,263,940,0
R00X284Y043,263,945,0
R00X285Y043,263,950,0
R00X286Y043,263,954,0
R00X287Y043,263,959,0
R00X288Y043,263,964,0
R00X289Y043,263,968,0
R00X290Y043,263,973,0
R00X291Y043,263,978,255
R00X292Y043,263,982,0
R00X293Y043,263,987,0
R00X294Y043,263,992,0
R00X295Y043,263,996,0
R00X296Y043,263,1001,0
R00X297Y043,263,1006,0
R00X298Y043,263,1010,0
R00X299Y043,263,1015,0
R00X300Y043,263,1020,0
R00X301Y043,263,1024,0
R00X302Y043,263,1029,0
R00X303Y043,263,1034,0
R00X304Y043,263,1038,0
R00X305Y043,263,1043,0
R00X306Y043,263,1048,0
R00X307Y043,263,1052,0
R00X308Y043,263,1057,0
R00X309Y043,263,1062,0
R00X310Y043,263,1066,0
R00X097Y044,258,74,0
R00X098Y044,258,78,0
R00X099Y044,258,83,0
R00X100Y044,258,88,0
R00X101Y044,258,92,0
R00X102Y044,258,97,0
R00X103Y044,258,102,0
R00X104Y044,258,106,0
R00X105Y044,258,111,0
R00X106Y044,258,116,0
R00X107Y044,258,120,0
R00X108Y044,258,125,0
R00X109Y044,258,130,0
R00X110Y044,258,134,0
R00X111Y044,258,139,0
R00X112Y044,258,144,0
R00X113Y044,258,148,0
R00X114Y044,258,153,0
R00X115Y044,258,157,0
R00X116Y044,258,162,0
R00X117Y044,258,167,255
R00X118Y044,258,171,255
R00X119Y044,258,176,255
R00X120Y044,258,181,0
R00X121Y044,258,185,0
R00X122Y044,258,190,0
R00X123Y044,258,195,0
R00X124Y044,258,199,0
R00X125Y044,258,204,0
R00X126Y044,258,209,0
R00X127Y044,258,213,255
R00X128Y044,258,218,0
R00X129Y044,258,223,0
R00X130Y044,258,227,0
R00X131Y044,258,232,0
R00X132Y044,258,237,0
R00X133Y044,258,241,0
R00X134Y044,258,246,0
R00X135Y044,258,251,0
R00X136Y044,258,255,0
R00X137Y044,258,260,0
R00X138Y044,258,265,0
R00X139Y044,258,269,0
R00X140Y044,258,274,0
R00X141Y044,258,279,0
R00X142Y044,258,283,0
R00X143Y044,258,288,0
R00X144Y044,258,293,0
R00X145Y044,258,297,0
R00X146Y044,258,302,0
R00X147Y044,258,307,255
R00X148Y044,258,311,255
R00X149Y044,258,316,255
R00X150Y044,258,321,255
R00X151Y044,258,325,0
R00X152Y044,258,330,255
R00X153Y044,258,335,255
R00X154Y044,258,339,0
R00X155Y044,258,344,0
R00X156Y044,258,349,0
R00X157Y044,258,353,0
R00X158Y044,258,358,0
R00X159Y044,258,363,0
R00X160Y044,258,367,0
R00X161Y044,258,372,0
R00X162Y044,258,377,0
R00X163Y044,258,381,0
R00X164Y044,258,386,0
R00X165Y044,258,391,0
R00X166Y044,258,395,0
R00X167Y044,258,400,255
R00X168Y044,258,404,255
R00X169Y044,258,409,255
R00X170Y044,258,414,255
R00X171Y044,258,418,255
R00X172Y044,258,423,0
R00X173Y044,258,428,0
R00X174Y044,258,432,0
R00X175Y044,258,437,0
R00X176Y044,258,442,0
R00X177Y044,258,446,0
R00X178Y044,258,451,0
R00X179Y044,258,456,0
R00X180Y044,258,460,0
R00X181Y044,258,465,0
R00X182Y044,258,470,255
R00X183Y044,258,474,255
R00X184Y044,258,479,255
R00X185Y044,258,484,0
R00X186Y044,258,488,0
R00X187Y044,258,493,0
R00X188Y044,258,498,0
R00X189Y044,258,502,255
R00X190Y044,258,507,255
R00X191Y044,258,512,255
R00X192Y044,258,516,0
R00X193Y044,258,521,0
R00X194Y044,258,526,0
R00X195Y044,258,530,255
R00X196Y044,258,535,255
R00X197Y044,258,540,255
R00X198Y044,258,544,255
R00X199Y044,258,549,0
R00X200Y044,258,554,0
R00X201Y044,258,558,0
R00X202Y044,258,563,0
R00X203Y044,258,568,0
R00X204Y044,258,572,0
R00X205Y044,258,577,0
R00X206Y044,258,582,0
R00X207Y044,258,586,0
R00X208Y044,258,591,0
R00X209Y044,258,596,0
R00X210Y044,258,600,0
R00X211Y044,258,605,0
R00X212Y044,258,610,0
R00X213Y044,258,614,0
R00X214Y044,258,619,0
R00X215Y044,258,624,0
R00X216Y044,258,628,0
R00X217Y044,258,633,255
R00X218Y044,258,638,0
R00X219Y044,258,642,0
R00X220Y044,258,647,0
R00X221Y044,258,651,0
R00X222Y044,258,656,0
R00X223Y044,258,661,0
R00X224Y044,258,665,0
R00X225Y044,258,670,0
R00X226Y044,258,675,0
R00X227Y044,258,679,0
R00X228Y044,258,684,0
R00X229Y044,258,689,0
R00X230Y044,258,693,0
R00X231Y044,258,698,0
R00X232Y044,258,703,0
R00X233Y044,258,707,0
R00X234Y044,258,712,255
R00X235Y044,258,717,255
R00X236Y044,258,721,255
R00X237Y044,258,726,255
R00X238Y044,258,731,255
R00X239Y044,258,735,255
R00X240Y044,258,740,255
R00X241Y044,258,745,0
R00X242Y044,258,749,0
R00X243Y044,258,754,0
R00X244Y044,258,759,0
R00X245Y044,258,763,0
R00X246Y044,258,768,0
R00X247Y044,258,773,0
R00X248Y044,258,777,0
R00X249Y044,258,782,0
R00X250Y044,258,787,0
R00X251Y044,258,791,0
R00X252Y044,258,796,0
R00X253Y044,258,801,0
R00X254Y044,258,805,0
R00X255Y044,258,810,255
R00X256Y044,258,815,255
R00X257Y044,258,819,255
R00X258Y044,258,824,255
R00X259Y044,258,829,255
R00X260Y044,258,833,255
R00X261Y044,258,838,0
R00X262Y044,258,843,0
R00X263Y044,258,847,0
R00X264Y044,258,852,0
R00X265Y044,258,857,0
R00X266Y044,258,861,0
R00X267Y044,258,866,0
R00X268Y044,258,871,0
R00X269Y044,258,875,0
R00X270Y044,258,880,0
R00X271Y044,258,885,0
R00X272Y044,258,889,0
R00X273Y044,258,894,0
R00X274Y044,258,898,0
R00X275Y044,258,903,0
R00X276Y044,258,908,0
R00X277Y044,258,912,0
R00X278Y044,258,917,0
R00X279Y044,258,922,255
R00X280Y044,258,926,255
R00X281Y044,258,931,0
R00X282Y044,258,936,0
R00X283Y044,258,940,255
R00X284Y044,258,945,0
R00X285Y044,258,950,0
R00X286Y044,258,954,0
R00X287Y044,258,959,0
R00X288Y044,258,964,0
R00X289Y044,258,968,0
R00X290Y044,258,973,0
R00X291Y044,258,978,0
R00X292Y044,258,982,0
R00X293Y044,258,987,0
R00X294Y044,258,992,0
R00X295Y044,258,996,0
R00X296Y044,258,1001,0
R00X297Y044,258,1006,0
R00X298Y044,258,1010,0
R00X299Y044,258,1015,0
R00X300Y044,258,1020,0
R00X301Y044,258,1024,0
R00X302Y044,258,1029,0
R00X303Y044,258,1034,0
R00X304Y044,258,1038,0
R00X305Y044,258,1043,0
R00X306Y044,258,1048,0
R00X307Y044,258,1052,0
R00X308Y044,258,1057,0
R00X309Y044,258,1062,0
R00X310Y044,258,1066,0
R00X096Y045,253,69,0
R00X097Y045,253,74,0
R00X098Y045,253,78,0
R00X099Y045,253,83,0
R00X100Y045,253,88,0
R00X101Y045,253,92,0
R00X102Y045,253,97,0
R00X103Y045,253,102,0
R00X104Y045,253,106,0
R00X105Y045,253,111,0
R00X106Y045,253,116,0
R00X107Y045,253,120,0
R00X108Y045,253,125,0
R00X109Y045,253,130,0
R00X110Y045,253,134,0
R00X111Y045,253,139,255
R00X112Y045,253,144,0
R00X113Y045,253,148,0
R00X114Y045,253,153,0
R00X115Y045,253,157,0
R00X116Y045,253,162,255
R00X117Y045,253,167,255
R00X118Y045,253,171,255
R00X119Y045,253,176,255
R00X120Y045,253,181,0
R00X121Y045,253,185,0
R00X122Y045,253,190,0
R00X123Y045,253,195,0
R00X124Y045,253,199,0
R00X125Y045,253,204,0
R00X126Y045,253,209,0
R00X127Y045,253,213,0
R00X128Y045,253,218,0
R00X129Y045,253,223,0
R00X130Y045,253,227,0
R00X131Y045,253,232,0
R00X132Y045,253,237,0
R00X133Y045,253,241,0
R00X134Y045,253,246,0
R00X135Y045,253,251,0
R00X136Y045,253,255,0
R00X137Y045,253,260,0
R00X138Y045,253,265,0
R00X139Y045,253,269,0
R00X140Y045,253,274,0
R00X141Y045,253,279,0
R00X142Y045,253,283,0
R00X143Y045,253,288,0
R00X144Y045,253,293,0
R00X145Y045,253,297,255
R00X146Y045,253,302,255
R00X147Y045,253,307,255
R00X148Y045,253,311,255
R00X149Y045,253,316,255
R00X150Y045,253,321,0
R00X151Y045,253,325,0
R00X152Y045,253,330,0
R00X153Y045,253,335,0
R00X154Y045,253,339,0
R00X155Y045,253,344,0
R00X156Y045,253,349,0
R00X157Y045,253,353,255
R00X158Y045,253,358,0
R00X159Y045,253,363,0
R00X160Y045,253,367,0
R00X161Y045,253,372,0
R00X162Y045,253,377,0
R00X163Y045,253,381,0
R00X164Y045,253,386,0
R00X165Y045,253,391,0
R00X166Y045,253,395,0
R00X167Y045,253,400,0
R00X168Y045,253,404,255
R00X169Y045,253,409,255
R00X170Y045,253,414,255
R00X171Y045,253,418,255
R00X172Y045,253,423,0
R00X173Y045,253,428,0
R00X174Y045,253,432,0
R00X175Y045,253,437,0
R00X176Y045,253,442,0
R00X177Y045,253,446,0
R00X178Y045,253,451,0
R00X179Y045,253,456,0
R00X180Y045,253,460,0
R00X181Y045,253,465,0
R00X182Y045,253,470,0
R00X183Y045,253,474,0
R00X184Y045,253,479,0
R00X185Y045,253,484,0
R00X186Y045,253,488,0
R00X187Y045,253,493,0
R00X188Y045,253,498,0
R00X189Y045,253,502,0
R00X190Y045,253,507,255
R00X191Y045,253,512,255
R00X192Y045,253,516,0
R00X193Y045,253,521,0
R00X194Y045,253,526,255
R00X195Y045,253,530,255
R00X196Y045,253,535,255
R00X197Y045,253,540,255
R00X198Y045,253,544,255
R00X199Y045,253,549,0
R00X200Y045,253,554,0
R00X201Y045,253,558,0
R00X202Y045,253,563,0
R00X203Y045,253,568,0
R00X204Y045,253,572,0
R00X205Y045,253,577,0
R00X206Y045,253,582,0
R00X207Y045,253,586,0
R00X208Y045,253,591,0
R00X209Y045,253,596,0
R00X210Y045,253,600,0
R00X211Y045,253,605,0
R00X212Y045,253,610,0
R00X213Y045,253,614,0
R00X214Y045,253,619,0
R00X215Y045,253,624,0
R00X216Y045,253,628,0
R00X217Y045,253,633,0
R00X218Y045,253,638,0
R00X219Y045,253,642,0
R00X220Y045,253,647,0
R00X221Y045,253,651,0
R00X222Y045,253,656,0
R00X223Y045,253,661,0
R00X224Y045,253,665,0
R00X225Y045,253,670,0
R00X226Y045,253,675,0
R00X227Y045,253,679,0
R00X228Y045,253,684,0
R00X229Y045,253,689,0
R00X230Y045,253,693,0
R00X231Y045,253,698,0
R00X232Y045,253,703,0
R00X233Y045,253,707,0
R00X234Y045,253,712,255
R00X235Y045,253,717,255
R00X236Y045,253,721,0
R00X237Y045,253,726,255
R00X238Y045,253,731,255
R00X239Y045,253,735,255
R00X240Y045,253,740,255
R00X241Y045,253,745,0
R00X242Y045,253,749,0
R00X243Y045,253,754,0
R00X244Y045,253,759,0
R00X245Y045,253,763,0
R00X246Y045,253,768,0
R00X247Y045,253,773,0
R00X248Y045,253,777,0
R00X249Y045,253,782,0
R00X250Y045,253,787,0
R00X251Y045,253,791,0
R00X252Y045,253,796,0
R00X253Y045,253,801,0
R00X254Y045,253,805,0
R00X255Y045,253,810,255
R00X256Y045,253,815,255
R00X257Y045,253,819,255
R00X258Y045,253,824,255
R00X259Y045,253,829,255
R00X260Y045,253,833,255
R00X261Y045,253,838,0
R00X262Y045,253,843,0
R00X263Y045,253,847,0
R00X264Y045,253,852,0
R00X265Y045,253,857,0
R00X266Y045,253,861,0
R00X267Y045,253,866,0
R00X268Y045,253,871,0
R00X269Y045,253,875,0
R00X270Y045,253,880,0
R00X271Y045,253,885,0
R00X272Y045,253,889,0
R00X273Y045,253,894,0
R00X274Y045,253,898,0
R00X275Y045,253,903,0
R00X276Y045,253,908,0
R00X277Y045,253,912,0
R00X278Y045,253,917,0
R00X279Y045,253,922,0
R00X280Y045,253,926,0
R00X281Y045,253,931,0
R00X282Y045,253,936,0
R00X283Y045,253,940,0
R00X284Y045,253,945,0
R00X285Y045,253,950,0
R00X286Y045,253,954,0
R00X287Y045,253,959,0
R00X288Y045,253,964,0
R00X289Y045,253,968,0
R00X290Y045,253,973,0
R00X291Y045,253,978,255
R00X292Y045,253,982,0
R00X293Y045,253,987,0
R00X294Y045,253,992,0
R00X295Y045,253,996,0
R00X296Y045,253,1001,0
R00X297Y045,253,1006,0
R00X298Y045,253,1010,0
R00X299Y045,253,1015,0
R00X300Y045,253,1020,255
R00X301Y045,253,1024,0
R00X302Y045,253,1029,255
R00X303Y045,253,1034,0
R00X304Y045,253,1038,0
R00X305Y045,253,1043,0
R00X306Y045,253,1048,0
R00X307Y045,253,1052,0
R00X308Y045,253,1057,0
R00X309Y045,253,1062,0
R00X095Y046,249,64,0
R00X096Y046,249,69,0
R00X097Y046,249,74,0
R00X098Y046,249,78,0
R00X099Y046,249,83,0
R00X100Y046,249,88,0
R00X101Y046,249,92,0
R00X102Y046,249,97,0
R00X103Y046,249,102,0
R00X104Y046,249,106,0
R00X105Y046,249,111,0
R00X106Y046,249,116,0
R00X107Y046,249,120,0
R00X108Y046,249,125,0
R00X109Y046,249,130,0
R00X110Y046,249,134,0
R00X111Y046,249,139,0
R00X112Y046,249,144,0
R00X113Y046,249,148,0
R00X114Y046,249,153,0
R00X115Y046,249,157,0
R00X116Y046,249,162,255
R00X117Y046,249,167,255
R00X118Y046,249,171,255
R00X119Y046,249,176,255
R00X120Y046,249,181,0
R00X121Y046,249,185,0
R00X122Y046,249,190,0
R00X123Y046,249,195,0
R00X124Y046,249,199,0
R00X125Y046,249,204,0
R00X126Y046,249,209,0
R00X127Y046,249,213,0
R00X128Y046,249,218,0
R00X129Y046,249,223,0
R00X130Y046,249,227,0
R00X131Y046,249,232,0
R00X132Y046,249,237,0
R00X133Y046,249,241,0
R00X134Y046,249,246,0
R00X135Y046,249,251,0
R00X136Y046,249,255,0
R00X137Y046,249,260,0
R00X138Y046,249,265,0
R00X139Y046,249,269,0
R00X140Y046,249,274,0
R00X141Y046,249,279,0
R00X142Y046,249,283,0
R00X143Y046,249,288,0
R00X144Y046,249,293,0
R00X145Y046,249,297,255
R00X146Y046,249,302,255
R00X147Y046,249,307,255
R00X148Y046,249,311,255
R00X149Y046,249,316,255
R00X150Y046,249,321,0
R00X151Y046,249,325,0
R00X152Y046,249,330,0
R00X153Y046,249,335,0
R00X154Y046,249,339,0
R00X155Y046,249,344,0
R00X156Y046,249,349,0
R00X157Y046,249,353,255
R00X158Y046,249,358,0
R00X159Y046,249,363,0
R00X160Y046,249,367,0
R00X161Y046,249,372,0
R00X162Y046,249,377,0
R00X163Y046,249,381,0
R00X164Y046,249,386,0
R00X165Y046,249,391,0
R00X166Y046,249,395,0
R00X167Y046,249,400,0
R00X168Y046,249,404,255
R00X169Y046,249,409,255
R00X170Y046,249,414,255
R00X171Y046,249,418,255
R00X172Y046,249,423,0
R00X173Y046,249,428,0
R00X174Y046,249,432,0
R00X175Y046,249,437,0
R00X176Y046,249,442,0
R00X177Y046,249,446,0
R00X178Y046,249,451,0
R00X179Y046,249,456,0
R00X180Y046,249,460,0
R00X181Y046,249,465,0
R00X182Y046,249,470,0
R00X183Y046,249,474,0
R00X184Y046,249,479,0
R00X185Y046,249,484,0
R00X186Y046,249,488,0
R00X187Y046,249,493,0
R00X188Y046,249,498,0
R00X189Y046,249,502,0
R00X190Y046,249,507,0
R00X191Y046,249,512,255
R00X192Y046,249,516,0
R00X193Y046,249,521,0
R00X194Y046,249,526,255
R00X195Y046,249,530,255
R00X196Y046,249,535,255
R00X197Y046,249,540,255
R00X198Y046,249,544,255
R00X199Y046,249,549,0
R00X200Y046,249,554,0
R00X201Y046,249,558,0
R00X202Y046,249,563,0
R00X203Y046,249,568,0
R00X204Y046,249,572,0
R00X205Y046,249,577,0
R00X206Y046,249,582,0
R00X207Y046,249,586,0
R00X208Y046,249,591,0
R00X209Y046,249,596,0
R00X210Y046,249,600,0
R00X211Y046,249,605,0
R00X212Y046,249,610,0
R00X213Y046,249,614,0
R00X214Y046,249,619,0
R00X215Y046,249,624,255
R00X216Y046,249,628,255
R00X217Y046,249,633,0
R00X218Y046,249,638,0
R00X219Y046,249,642,0
R00X220Y046,249,647,0
R00X221Y046,249,651,0
R00X222Y046,249,656,0
R00X223Y046,249,661,0
R00X224Y046,249,665,0
R00X225Y046,249,670,0
R00X226Y046,249,675,0
R00X227Y046,249,679,0
R00X228Y046,249,684,0
R00X229Y046,249,689,0
R00X230Y046,249,693,0
R00X231Y046,249,698,0
R00X232Y046,249,703,255
R00X233Y046,249,707,255
R00X234Y046,249,712,255
R00X235Y046,249,717,0
R00X236Y046,249,721,0
R00X237Y046,249,726,255
R00X238Y046,249,731,255
R00X239Y046,249,735,255
R00X240Y046,249,740,0
R00X241Y046,249,745,0
R00X242Y046,249,749,0
R00X243Y046,249,754,0
R00X244Y046,249,759,0
R00X245Y046,249,763,0
R00X246Y046,249,768,0
R00X247Y046,249,773,0
R00X248Y046,249,777,0
R00X249Y046,249,782,0
R00X250Y046,249,787,0
R00X251Y046,249,791,0
R00X252Y046,249,796,0
R00X253Y046,249,801,0
R00X254Y046,249,805,0
R00X255Y046,249,810,255
R00X256Y046,249,815,255
R00X257Y046,249,819,255
R00X258Y046,249,824,255
R00X259Y046,249,829,255
R00X260Y046,249,833,255
R00X261Y046,249,838,0
R00X262Y046,249,843,0
R00X263Y046,249,847,0
R00X264Y046,249,852,0
R00X265Y046,249,857,0
R00X266Y046,249,861,0
R00X267Y046,249,866,0
R00X268Y046,249,871,0
R00X269Y046,249,875,0
R00X270Y046,249,880,0
R00X271Y046,249,885,0
R00X272Y046,249,889,0
R00X273Y046,249,894,0
R00X274Y046,249,898,0
R00X275Y046,249,903,0
R00X276Y046,249,908,0
R00X277Y046,249,912,0
R00X278Y046,249,917,0
R00X279Y046,249,922,0
R00X280Y046,249,926,0
R00X281Y046,249,931,0
R00X282Y046,249,936,0
R00X283Y046,249,940,0
R00X284Y046,249,945,0
R00X285Y046,249,950,0
R00X286Y046,249,954,0
R00X287Y046,249,959,0
R00X288Y046,249,964,0
R00X289Y046,249,968,0
R00X290Y046,249,973,0
R00X291Y046,249,978,0
R00X292Y046,249,982,0
R00X293Y046,249,987,0
R00X294Y046,249,992,0
R00X295Y046,249,996,0
R00X296Y046,249,1001,0
R00X297Y046,249,1006,255
R00X298Y046,249,1010,0
R00X299Y046,249,1015,255
R00X300Y046,249,1020,0
R00X301Y046,249,1024,255
R00X302Y046,249,1029,255
R00X303Y046,249,1034,0
R00X304Y046,249,1038,0
R00X305Y046,249,1043,0
R00X306Y046,249,1048,0
R00X307Y046,249,1052,0
R00X308Y046,249,1057,0
R00X309Y046,249,1062,0
R00X094Y047,244,60,0
R00X095Y047,244,64,0
R00X096Y047,244,69,0
R00X097Y047,244,74,0
R00X098Y047,244,78,0
R00X099Y047,244,83,0
R00X100Y047,244,88,0
R00X101Y047,244,92,0
R00X102Y047,244,97,0
R00X103Y047,244,102,0
R00X104Y047,244,106,0
R00X105Y047,244,111,0
R00X106Y047,244,116,0
R00X107Y047,244,120,0
R00X108Y047,244,125,0
R00X109Y047,244,130,0
R00X110Y047,244,134,0
R00X111Y047,244,139,0
R00X112Y047,244,144,0
R00X113Y047,244,148,0
R00X114Y047,244,153,255
R00X115Y047,244,157,255
R00X116Y047,244,162,255
R00X117Y047,244,167,255
R00X118Y047,244,171,0
R00X119Y047,244,176,0
R00X120Y047,244,181,0
R00X121Y047,244,185,0
R00X122Y047,244,190,0
R00X123Y047,244,195,0
R00X124Y047,244,199,0
R00X125Y047,244,204,0
R00X126Y047,244,209,0
R00X127Y047,244,213,0
R00X128Y047,244,218,0
R00X129Y047,244,223,0
R00X130Y047,244,227,0
R00X131Y047,244,232,0
R00X132Y047,244,237,0
R00X133Y047,244,241,0
R00X134Y047,244,246,0
R00X135Y047,244,251,0
R00X136Y047,244,255,0
R00X137Y047,244,260,0
R00X138Y047,244,265,0
R00X139Y047,244,269,0
R00X140Y047,244,274,0
R00X141Y047,244,279,0
R00X142Y047,244,283,255
R00X143Y047,244,288,255
R00X144Y047,244,293,255
R00X145Y047,244,297,255
R00X146Y047,244,302,255
R00X147Y047,244,307,255
R00X148Y047,244,311,255
R00X149Y047,244,316,0
R00X150Y047,244,321,0
R00X151Y047,244,325,0
R00X152Y047,244,330,0
R00X153Y047,244,335,0
R00X154Y047,244,339,0
R00X155Y047,244,344,0
R00X156Y047,244,349,255
R00X157Y047,244,353,255
R00X158Y047,244,358,0
R00X159Y047,244,363,0
R00X160Y047,244,367,0
R00X161Y047,244,372,0
R00X162Y047,244,377,0
R00X163Y047,244,381,0
R00X164Y047,244,386,0
R00X165Y047,244,391,0
R00X166Y047,244,395,0
R00X167Y047,244,400,0
R00X168Y047,244,404,255
R00X169Y047,244,409,255
R00X170Y047,244,414,255
R00X171Y047,244,418,255
R00X172Y047,244,423,0
R00X173Y047,244,428,0
R00X174Y047,244,432,0
R00X175Y047,244,437,0
R00X176Y047,244,442,0
R00X177Y047,244,446,0
R00X178Y047,244,451,0
R00X179Y047,244,456,0
R00X180Y047,244,460,0
R00X181Y047,244,465,0
R00X182Y047,244,470,0
R00X183Y047,244,474,0
R00X184Y047,244,479,0
R00X185Y047,244,484,0
R00X186Y047,244,488,0
R00X187Y047,244,493,0
R00X188Y047,244,498,0
R00X189Y047,244,502,0
R00X190Y047,244,507,0
R00X191Y047,244,512,0
R00X192Y047,244,516,255
R00X193Y047,244,521,255
R00X194Y047,244,526,255
R00X195Y047,244,530,255
R00X196Y047,244,535,255
R00X197Y047,244,540,255
R00X198Y047,244,544,255
R00X199Y047,244,549,0
R00X200Y047,244,554,0
R00X201Y047,244,558,0
R00X202Y047,244,563,0
R00X203Y047,244,568,0
R00X204Y047,244,572,0
R00X205Y047,244,577,0
R00X206Y047,244,582,0
R00X207Y047,244,586,0
R00X208Y047,244,591,0
R00X209Y047,244,596,0
R00X210Y047,244,600,0
R00X211Y047,244,605,0
R00X212Y047,244,610,0
R00X213Y047,244,614,0
R00X214Y047,244,619,0
R00X215Y047,244,624,255
R00X216Y047,244,628,255
R00X217Y047,244,633,255
R00X218Y047,244,638,255
R00X219Y047,244,642,255
R00X220Y047,244,647,0
R00X221Y047,244,651,0
R00X222Y047,244,656,0
R00X223Y047,244,661,0
R00X224Y047,244,665,0
R00X225Y047,244,670,0
R00X226Y047,244,675,0
R00X227Y047,244,679,0
R00X228Y047,244,684,0
R00X229Y047,244,689,0
R00X230Y047,244,693,0
R00X231Y047,244,698,0
R00X232Y047,244,703,0
R00X233Y047,244,707,0
R00X234Y047,244,712,255
R00X235Y047,244,717,255
R00X236Y047,244,721,255
R00X237Y047,244,726,255
R00X238Y047,244,731,255
R00X239Y047,244,735,0
R00X240Y047,244,740,0
R00X241Y047,244,745,0
R00X242Y047,244,749,0
R00X243Y047,244,754,0
R00X244Y047,244,759,0
R00X245Y047,244,763,0
R00X246Y047,244,768,0
R00X247Y047,244,773,0
R00X248Y047,244,777,0
R00X249Y047,244,782,0
R00X250Y047,244,787,0
R00X251Y047,244,791,0
R00X252Y047,244,796,0
R00X253Y047,244,801,0
R00X254Y047,244,805,0
R00X255Y047,244,810,255
R00X256Y047,244,815,255
R00X257Y047,244,819,255
R00X258Y047,244,824,255
R00X259Y047,244,829,255
R00X260Y047,244,833,255
R00X261Y047,244,838,255
R00X262Y047,244,843,0
R00X263Y047,244,847,0
R00X264Y047,244,852,0
R00X265Y047,244,857,0
R00X266Y047,244,861,0
R00X267Y047,244,866,0
R00X268Y047,244,871,0
R00X269Y047,244,875,0
R00X270Y047,244,880,0
R00X271Y047,244,885,0
R00X272Y047,244,889,0
R00X273Y047,244,894,0
R00X274Y047,244,898,0
R00X275Y047,244,903,0
R00X276Y047,244,908,0
R00X277Y047,244,912,0
R00X278Y047,244,917,0
R00X279Y047,244,922,0
R00X280Y047,244,926,0
R00X281Y047,244,931,0
R00X282Y047,244,936,0
R00X283Y047,244,940,0
R00X284Y047,244,945,0
R00X285Y047,244,950,0
R00X286Y047,244,954,0
R00X287Y047,244,959,0
R00X288Y047,244,964,0
R00X289Y047,244,968,0
R00X290Y047,244,973,0
R00X291Y047,244,978,0
R00X292Y047,244,982,0
R00X293Y047,244,987,0
R00X294Y047,244,992,0
R00X295Y047,244,996,0
R00X296Y047,244,1001,0
R00X297Y047,244,1006,0
R00X298Y047,244,1010,0
R00X299Y047,244,1015,0
R00X300Y047,244,1020,0
R00X301Y047,244,1024,0
R00X302Y047,244,1029,255
R00X303Y047,244,1034,0
R00X304Y047,244,1038,0
R00X305Y047,244,1043,0
R00X306Y047,244,1048,0
R00X307Y047,244,1052,0
R00X308Y047,244,1057,0
R00X309Y047,244,1062,0
R00X093Y048,240,55,0
R00X094Y048,240,60,0
R00X095Y048,240,64,0
R00X096Y048,240,69,0
R00X097Y048,240,74,0
R00X098Y048,240,78,0
R00X099Y048,240,83,0
R00X100Y048,240,88,0
R00X101Y048,240,92,0
R00X102Y048,240,97,0
R00X103Y048,240,102,0
R00X104Y048,240,106,0
R00X105Y048,240,111,0
R00X106Y048,240,116,0
R00X107Y048,240,120,0
R00X108Y048,240,125,0
R00X109Y048,240,130,0
R00X110Y048,240,134,0
R00X111Y048,240,139,0
R00X112Y048,240,144,0
R00X113Y048,240,148,0
R00X114Y048,240,153,255
R00X115Y048,240,157,255
R00X116Y048,240,162,255
R00X117Y048,240,167,255
R00X118Y048,240,171,0
R00X119Y048,240,176,0
R00X120Y048,240,181,0
R00X121Y048,240,185,0
