m/z,R00X094Y044,R00X211Y047,R00X093Y048,R00X142Y048,R00X241Y049,R00X092Y050,R00X142Y050,R00X212Y051,R00X252Y052,R00X277Y052,R00X300Y052,R00X147Y054,R00X114Y055,R00X270Y055,R00X279Y055,R00X092Y056,R00X126Y056,R00X127Y056,R00X272Y056,R00X295Y056,R00X303Y056,R00X143Y059,R00X212Y059,R00X124Y060,R00X283Y060,R00X286Y061,R00X077Y062,R00X127Y063,R00X130Y063,R00X231Y063,R00X260Y064,R00X280Y064,R00X072Y065,R00X070Y066,R00X076Y067,R00X100Y067,R00X127Y067,R00X272Y067,R00X272Y068,R00X266Y069,R00X219Y070,R00X225Y070,R00X268Y070,R00X177Y071,R00X115Y072,R00X218Y072,R00X223Y072,R00X233Y072,R00X248Y074,R00X218Y077,R00X188Y079,R00X269Y079,R00X273Y081,R00X235Y082,R00X254Y082,R00X271Y083,R00X247Y084,R00X167Y085,R00X168Y085,R00X218Y085,R00X246Y085,R00X194Y086,R00X242Y087,R00X216Y088,R00X246Y088,R00X270Y088,R00X284Y088,R00X266Y092
1282.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500131.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566504.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.32,279514.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144165.25,961870.1875,0.0,573222.4375,0.0,513236.78125,608039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369709.65625,829175.75,0.0,0.0,0.0,623323.3125,0.0,0.0,0.0,908807.1875,0.0,368413.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817766.28125,832844.8125,0.0,0.0,0.0,0.0,0.0,453243.96875,0.0,526840.75,0.0,342558.4375,0.0,0.0,401610.3125,0.0,0.0,0.0,327453.15625,0.0,0.0,0.0,0.0
1282.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523150.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307631.28125,794620.875,0.0,0.0,0.0,0.0,1202867.0,639417.6875,0.0,0.0,0.0,0.0,550375.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.47,313628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007976.0,620603.9375,0.0,315637.5625,0.0,0.0,1382702.75,0.0,869252.8125,500457.09375,0.0,0.0,0.0,650342.0,0.0,0.0,557166.6875,0.0,0.0,0.0,505808.5,571620.375,730606.6875,602136.9375,0.0,0.0,610310.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887047.5,0.0,0.0,0.0,0.0,0.0,267163.25,0.0,1647437.875,0.0,0.0,646836.75,348542.0625,0.0,0.0,0.0,501961.75,391277.40625,974691.5,0.0,437280.21875,425471.5,0.0,0.0
1282.62,317320.6875,994916.4375,1764144.9375,2624596.6875,0.0,989224.9375,687356.1875,0.0,3762782.625,1519202.6875,628197.9375,416368.09375,0.0,1270442.375,1421048.625,644076.375,721310.1875,0.0,1203648.8125,0.0,0.0,0.0,0.0,501698.0625,0.0,0.0,603844.5,0.0,0.0,2372557.6875,0.0,0.0,786953.28125,0.0,1518929.8125,323571.40625,0.0,0.0,0.0,0.0,0.0,1952704.4375,0.0,0.0,0.0,1238214.75,2358469.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988057.375,0.0,300041.5,0.0,0.0,444409.25,1205410.1875,0.0,2445720.5,1682698.8125,1681824.625,1617232.875,0.0,0.0
1282.76,0.0,557230.75,0.0,858677.3125,752252.8125,0.0,0.0,556889.9375,762833.375,714437.6875,417259.125,0.0,385968.78125,0.0,1507615.625,0.0,406652.25,411264.3125,444875.5625,0.0,264893.875,501073.84375,0.0,0.0,534506.5625,0.0,2092674.125,0.0,353749.90625,1200101.3125,0.0,0.0,918262.6875,426970.03125,899980.1875,0.0,433041.21875,504029.4375,0.0,0.0,726850.4375,0.0,324551.78125,0.0,418137.9375,517964.90625,0.0,0.0,1053917.40625,0.0,0.0,0.0,0.0,0.0,1555294.53125,0.0,0.0,0.0,375006.3125,0.0,0.0,816155.3125,1001580.4375,1513519.65625,0.0,895489.0625,0.0,591392.0
1282.82,0.0,0.0,0.0,0.0,0.0,372737.625,0.0,0.0,0.0,0.0,0.0,370303.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355646.03125,0.0,0.0,0.0,0.0,0.0,589744.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551603.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508268.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851368.5,699607.3125,0.0
1282.85,0.0,453478.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408391.03125,0.0,0.0,419134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495420.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624109.75,0.0,0.0,0.0,0.0,0.0,0.0
1282.9,0.0,0.0,0.0,0.0,0.0,532563.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313383.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311941.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462279.3125,0.0,1003197.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342536.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482280.8125,0.0,0.0
1282.97,412263.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327394.75,0.0,0.0,0.0,0.0
1282.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235394.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345175.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528194.3125,0.0
1283.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.15,0.0,0.0,0.0,0.0,0.0,390339.53125,0.0,0.0,0.0,0.0,0.0,0.0,402960.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377433.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323247.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.2,0.0,0.0,0.0,0.0,0.0,583581.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508563.21875,0.0,0.0,0.0,0.0,0.0,497438.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535807.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616939.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704591.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.31,0.0,0.0,0.0,0.0,0.0,904396.6875,0.0,393580.6875,0.0,466888.84375,317369.59375,382912.96875,0.0,698355.125,696330.1875,0.0,419481.59375,408111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902861.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570574.8125,0.0,261531.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476178.34375,690154.375,0.0,0.0,0.0,473186.28125,0.0,0.0,0.0,682123.8125,0.0,0.0,306741.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.33,0.0,0.0,0.0,0.0,0.0,668869.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566700.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730129.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661491.3125,0.0,0.0,0.0,0.0,871849.5,0.0,0.0,0.0,0.0,0.0,0.0,475200.875,0.0,0.0,0.0,0.0,0.0,347256.34375,0.0,0.0,0.0,0.0,0.0,0.0,672594.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493521.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636372.9375,564790.0,0.0,0.0
1283.55,0.0,1256890.46875,740181.0625,557246.4375,500004.40625,0.0,0.0,536970.9375,763279.0625,2474780.25,1037790.6875,369590.15625,403703.34375,1001408.0,2947351.0625,0.0,1216761.1875,540315.8125,0.0,0.0,602070.40625,0.0,0.0,1802561.75,0.0,0.0,1367960.0,0.0,434397.8125,0.0,0.0,1617497.25,346494.125,0.0,0.0,454669.875,718516.5625,1128339.0625,0.0,1534270.71875,0.0,0.0,417058.84375,451797.4375,1344552.5,341080.03125,976778.0,0.0,0.0,0.0,270910.09375,0.0,1208025.25,0.0,2790775.5625,0.0,0.0,469004.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695596.25,660042.3125,0.0
1283.62,0.0,609485.75,2047373.25,713587.6875,0.0,0.0,0.0,880143.5625,1810388.375,625300.5625,0.0,0.0,0.0,1752975.875,3444937.0,0.0,479298.28125,1123742.375,511931.75,0.0,363061.71875,0.0,0.0,0.0,837254.5,0.0,1512315.25,280965.1875,720445.4375,1739333.5,492509.6875,0.0,0.0,426190.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043930.0,614509.9375,0.0,546871.9375,0.0,1054093.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544863.8125,895272.4375,0.0,0.0,0.0,0.0,621468.625,556284.1875,508563.25,492350.4375,1006172.75,470754.5
1283.74,0.0,434160.4375,0.0,860166.25,691983.25,0.0,675982.875,1028010.03125,1296178.25,0.0,0.0,0.0,0.0,1110546.0,708298.375,405892.09375,0.0,0.0,0.0,0.0,0.0,0.0,745902.125,0.0,0.0,0.0,0.0,330776.28125,378496.8125,861672.5625,0.0,0.0,831499.34375,0.0,1083074.875,0.0,406595.1875,0.0,0.0,496574.84375,0.0,1555287.375,0.0,0.0,0.0,318779.03125,844231.0,592142.9375,0.0,0.0,0.0,0.0,1127380.6875,0.0,512245.46875,0.0,0.0,0.0,0.0,662882.0,0.0,0.0,1025564.0,0.0,1226420.0625,1371953.5,670897.3125,1037513.90625
1283.85,0.0,0.0,1226609.9375,0.0,0.0,362305.25,0.0,0.0,0.0,776782.25,0.0,0.0,316876.125,652649.9375,0.0,0.0,0.0,0.0,0.0,0.0,284113.84375,0.0,0.0,0.0,512579.90625,0.0,628979.75,0.0,457283.90625,0.0,0.0,0.0,563809.1875,0.0,0.0,0.0,563096.5,0.0,0.0,0.0,0.0,0.0,0.0,381938.40625,0.0,0.0,0.0,0.0,0.0,758918.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532613.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177923.875,0.0,0.0
1283.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628603.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334244.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519871.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469041.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431829.5,436967.96875,0.0,0.0
1283.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350751.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316635.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383550.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362532.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065499.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301713.34375,0.0,474906.21875,2550546.25,0.0,580014.875,0.0,0.0,0.0,0.0,437214.84375,0.0,0.0,0.0,0.0,0.0,0.0,438264.75
1284.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342010.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372674.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363816.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.18,0.0,0.0,0.0,0.0,394581.1875,0.0,0.0,0.0,0.0,0.0,0.0,347971.25,0.0,0.0,0.0,0.0,396555.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302763.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857620.875,0.0,0.0
1284.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417274.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823040.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452233.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973618.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737538.75,0.0,0.0,0.0,0.0,0.0
1284.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520793.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622330.75,0.0,0.0,376156.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.3,0.0,0.0,0.0,0.0,0.0,521074.53125,0.0,0.0,0.0,0.0,379639.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.37,0.0,0.0,0.0,529028.3125,0.0,432080.875,0.0,0.0,0.0,666397.75,0.0,0.0,0.0,0.0,1035978.9375,0.0,547815.625,0.0,0.0,0.0,446227.5625,707213.4375,0.0,0.0,0.0,0.0,1597474.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843112.6875,0.0,0.0,0.0,585051.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477317.59375,0.0,855449.875,0.0
1284.44,0.0,460150.3125,0.0,0.0,0.0,951066.9375,0.0,0.0,0.0,0.0,545835.875,320908.9375,0.0,0.0,0.0,0.0,712415.5625,0.0,0.0,0.0,0.0,0.0,0.0,1100432.25,0.0,0.0,0.0,0.0,0.0,690805.4375,0.0,0.0,0.0,0.0,1517551.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882819.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579278.875,0.0,0.0,442039.9375,784391.6875,0.0
1284.62,346952.5625,1276676.875,2004797.625,2575372.5,481937.0,0.0,0.0,715386.5625,5602907.5,2232353.375,1310319.125,426255.375,761811.40625,1352650.5,3196386.625,0.0,480617.40625,1101883.03125,595921.5,631650.0,384596.71875,497238.3125,830742.125,681305.8125,816189.3125,510601.0625,1758600.5,440186.15625,1049155.5625,1297636.625,1186568.875,726612.375,404194.46875,0.0,0.0,0.0,757075.6875,478904.53125,1854612.375,432535.375,0.0,0.0,910457.0,1135149.09375,1045495.6875,1072725.65625,3134425.375,473200.96875,1196218.5625,1022282.0625,0.0,0.0,1991214.75,5214889.0,1204516.25,1860080.75,621786.8125,2084671.9375,1056527.875,360110.875,0.0,892818.75,3082414.125,483529.96875,462198.84375,1614137.75,2296887.1875,778928.6875
