C,H,O,N,em,DBE
47,78,3,1,{704.5987189555001: 'C47'},9.0
47,78,4,1,{720.5936335755001: 'C47'},9.0
47,79,0,0,{643.6187261237001: 'C47'},8.0
47,79,1,0,{659.6136407437001: 'C47'},8.0
47,79,2,0,{675.6085553637: 'C47'},8.0
47,79,3,0,{691.6034699837: 'C47'},8.0
47,79,4,0,{707.5983846037001: 'C47'},8.0
47,80,0,1,{658.6296251599001: 'C47'},8.0
47,80,1,1,{674.6245397799001: 'C47'},8.0
47,80,2,1,{690.6194543999001: 'C47'},8.0
47,80,3,1,{706.6143690199001: 'C47'},8.0
47,80,4,1,{722.6092836399001: 'C47'},8.0
47,81,0,0,{645.6343761881001: 'C47'},7.0
47,81,1,0,{661.6292908081001: 'C47'},7.0
47,81,2,0,{677.6242054281: 'C47'},7.0
47,81,3,0,{693.6191200481001: 'C47'},7.0
47,81,4,0,{709.6140346681001: 'C47'},7.0
47,82,0,1,{660.6452752243001: 'C47'},7.0
47,82,1,1,{676.6401898443002: 'C47'},7.0
47,82,2,1,{692.6351044643001: 'C47'},7.0
47,82,3,1,{708.6300190843001: 'C47'},7.0
47,82,4,1,{724.6249337043001: 'C47'},7.0
47,83,0,0,{647.6500262525001: 'C47'},6.0
47,83,1,0,{663.6449408725001: 'C47'},6.0
47,83,2,0,{679.6398554925: 'C47'},6.0
47,83,3,0,{695.6347701125001: 'C47'},6.0
47,83,4,0,{711.6296847325001: 'C47'},6.0
47,84,0,1,{662.6609252887001: 'C47'},6.0
47,84,1,1,{678.6558399087002: 'C47'},6.0
47,84,2,1,{694.6507545287001: 'C47'},6.0
47,84,3,1,{710.6456691487001: 'C47'},6.0
47,84,4,1,{726.6405837687001: 'C47'},6.0
47,85,0,0,{649.6656763169001: 'C47'},5.0
47,85,1,0,{665.6605909369001: 'C47'},5.0
47,85,2,0,{681.6555055569: 'C47'},5.0
47,85,3,0,{697.6504201769001: 'C47'},5.0
47,85,4,0,{713.6453347969001: 'C47'},5.0
47,86,0,1,{664.6765753531001: 'C47'},5.0
47,86,1,1,{680.6714899731002: 'C47'},5.0
47,86,2,1,{696.6664045931001: 'C47'},5.0
47,86,3,1,{712.6613192131001: 'C47'},5.0
47,86,4,1,{728.6562338331001: 'C47'},5.0
47,87,0,0,{651.6813263813001: 'C47'},4.0
47,87,1,0,{667.6762410013001: 'C47'},4.0
47,87,2,0,{683.6711556213: 'C47'},4.0
47,87,3,0,{699.6660702413001: 'C47'},4.0
47,87,4,0,{715.6609848613001: 'C47'},4.0
47,88,0,1,{666.6922254175001: 'C47'},4.0
47,88,1,1,{682.6871400375002: 'C47'},4.0
47,88,2,1,{698.6820546575001: 'C47'},4.0
47,88,3,1,{714.6769692775001: 'C47'},4.0
47,88,4,1,{730.6718838975002: 'C47'},4.0
47,89,0,0,{653.6969764457001: 'C47'},3.0
47,89,1,0,{669.6918910657001: 'C47'},3.0
47,89,2,0,{685.6868056857: 'C47'},3.0
47,89,3,0,{701.6817203057001: 'C47'},3.0
47,89,4,0,{717.6766349257001: 'C47'},3.0
47,90,0,1,{668.7078754819001: 'C47'},3.0
47,90,1,1,{684.7027901019002: 'C47'},3.0
47,90,2,1,{700.6977047219001: 'C47'},3.0
47,90,3,1,{716.6926193419001: 'C47'},3.0
47,90,4,1,{732.6875339619002: 'C47'},3.0
47,91,0,0,{655.7126265101: 'C47'},2.0
47,91,1,0,{671.7075411301: 'C47'},2.0
47,91,2,0,{687.7024557501: 'C47'},2.0
47,91,3,0,{703.6973703701: 'C47'},2.0
47,91,4,0,{719.6922849901: 'C47'},2.0
47,92,0,1,{670.7235255463002: 'C47'},2.0
47,92,1,1,{686.7184401663002: 'C47'},2.0
47,92,2,1,{702.7133547863001: 'C47'},2.0
47,92,3,1,{718.7082694063001: 'C47'},2.0
47,92,4,1,{734.7031840263002: 'C47'},2.0
47,93,0,0,{657.7282765745: 'C47'},1.0
47,93,1,0,{673.7231911945: 'C47'},1.0
47,93,2,0,{689.7181058145: 'C47'},1.0
47,93,3,0,{705.7130204345: 'C47'},1.0
47,93,4,0,{721.7079350545: 'C47'},1.0
47,94,0,1,{672.7391756107: 'C47'},1.0
47,94,1,1,{688.7340902307001: 'C47'},1.0
47,94,2,1,{704.7290048507: 'C47'},1.0
47,94,3,1,{720.7239194707: 'C47'},1.0
47,94,4,1,{736.7188340907: 'C47'},1.0
47,95,0,0,{659.7439266389: 'C47'},0.0
47,95,1,0,{675.7388412589: 'C47'},0.0
47,95,2,0,{691.7337558789: 'C47'},0.0
47,95,3,0,{707.7286704989: 'C47'},0.0
47,95,4,0,{723.7235851189: 'C47'},0.0
47,96,0,1,{674.7548256751: 'C47'},0.0
47,96,1,1,{690.7497402951001: 'C47'},0.0
47,96,2,1,{706.7446549151: 'C47'},0.0
47,96,3,1,{722.7395695351: 'C47'},0.0
47,96,4,1,{738.7344841551001: 'C47'},0.0
48,59,0,0,{635.4622254797: 'C48'},19.0
48,59,1,0,{651.4571400997: 'C48'},19.0
48,59,2,0,{667.4520547197: 'C48'},19.0
48,59,3,0,{683.4469693397: 'C48'},19.0
48,59,4,0,{699.4418839597: 'C48'},19.0
48,60,0,1,{650.4731245159: 'C48'},19.0
48,60,1,1,{666.4680391359001: 'C48'},19.0
48,60,2,1,{682.4629537559: 'C48'},19.0
48,60,3,1,{698.4578683759: 'C48'},19.0
48,60,4,1,{714.4527829959001: 'C48'},19.0
48,61,0,0,{637.4778755441: 'C48'},18.0
48,61,1,0,{653.4727901641: 'C48'},18.0
48,61,2,0,{669.4677047841: 'C48'},18.0
48,61,3,0,{685.4626194041: 'C48'},18.0
48,61,4,0,{701.4575340241: 'C48'},18.0
48,62,0,1,{652.4887745803001: 'C48'},18.0
48,62,1,1,{668.4836892003001: 'C48'},18.0
48,62,2,1,{684.4786038203: 'C48'},18.0
48,62,3,1,{700.4735184403: 'C48'},18.0
48,62,4,1,{716.4684330603001: 'C48'},18.0
48,63,0,0,{639.4935256085: 'C48'},17.0
48,63,1,0,{655.4884402285: 'C48'},17.0
48,63,2,0,{671.4833548485: 'C48'},17.0
48,63,3,0,{687.4782694685: 'C48'},17.0
48,63,4,0,{703.4731840885: 'C48'},17.0
48,64,0,1,{654.5044246447001: 'C48'},17.0
48,64,1,1,{670.4993392647001: 'C48'},17.0
48,64,2,1,{686.4942538847: 'C48'},17.0
48,64,3,1,{702.4891685047: 'C48'},17.0
48,64,4,1,{718.4840831247001: 'C48'},17.0
48,65,0,0,{641.5091756729: 'C48'},16.0
48,65,1,0,{657.5040902929001: 'C48'},16.0
48,65,2,0,{673.4990049129: 'C48'},16.0
48,65,3,0,{689.4939195329: 'C48'},16.0
48,65,4,0,{705.4888341529: 'C48'},16.0
48,66,0,1,{656.5200747091001: 'C48'},16.0
48,66,1,1,{672.5149893291001: 'C48'},16.0
48,66,2,1,{688.5099039491: 'C48'},16.0
48,66,3,1,{704.5048185691: 'C48'},16.0
48,66,4,1,{720.4997331891001: 'C48'},16.0
48,67,0,0,{643.5248257373: 'C48'},15.0
48,67,1,0,{659.5197403573001: 'C48'},15.0
48,67,2,0,{675.5146549773: 'C48'},15.0
48,67,3,0,{691.5095695973: 'C48'},15.0
48,67,4,0,{707.5044842173: 'C48'},15.0
48,68,0,1,{658.5357247735001: 'C48'},15.0
48,68,1,1,{674.5306393935001: 'C48'},15.0
48,68,2,1,{690.5255540135: 'C48'},15.0
48,68,3,1,{706.5204686335001: 'C48'},15.0
48,68,4,1,{722.5153832535001: 'C48'},15.0
48,69,0,0,{645.5404758017: 'C48'},14.0
48,69,1,0,{661.5353904217001: 'C48'},14.0
48,69,2,0,{677.5303050417: 'C48'},14.0
48,69,3,0,{693.5252196617: 'C48'},14.0
48,69,4,0,{709.5201342817: 'C48'},14.0
48,70,0,1,{660.5513748379001: 'C48'},14.0
48,70,1,1,{676.5462894579001: 'C48'},14.0
48,70,2,1,{692.5412040779: 'C48'},14.0
48,70,3,1,{708.5361186979001: 'C48'},14.0
48,70,4,1,{724.5310333179001: 'C48'},14.0
48,71,0,0,{647.5561258661: 'C48'},13.0
48,71,1,0,{663.5510404861001: 'C48'},13.0
48,71,2,0,{679.5459551061: 'C48'},13.0
48,71,3,0,{695.5408697261: 'C48'},13.0
48,71,4,0,{711.5357843461001: 'C48'},13.0
48,72,0,1,{662.5670249023001: 'C48'},13.0
48,72,1,1,{678.5619395223001: 'C48'},13.0
48,72,2,1,{694.5568541423: 'C48'},13.0
48,72,3,1,{710.5517687623001: 'C48'},13.0
48,72,4,1,{726.5466833823001: 'C48'},13.0
48,73,0,0,{649.5717759305: 'C48'},12.0
48,73,1,0,{665.5666905505001: 'C48'},12.0
48,73,2,0,{681.5616051705: 'C48'},12.0
48,73,3,0,{697.5565197905: 'C48'},12.0
48,73,4,0,{713.5514344105001: 'C48'},12.0
48,74,0,1,{664.5826749667001: 'C48'},12.0
48,74,1,1,{680.5775895867001: 'C48'},12.0
48,74,2,1,{696.5725042067: 'C48'},12.0
48,74,3,1,{712.5674188267001: 'C48'},12.0
48,74,4,1,{728.5623334467001: 'C48'},12.0
48,75,0,0,{651.5874259949001: 'C48'},11.0
48,75,1,0,{667.5823406149001: 'C48'},11.0
48,75,2,0,{683.5772552349: 'C48'},11.0
48,75,3,0,{699.5721698549: 'C48'},11.0
48,75,4,0,{715.5670844749001: 'C48'},11.0
48,76,0,1,{666.5983250311001: 'C48'},11.0
48,76,1,1,{682.5932396511001: 'C48'},11.0
48,76,2,1,{698.5881542711: 'C48'},11.0
48,76,3,1,{714.5830688911001: 'C48'},11.0
48,76,4,1,{730.5779835111001: 'C48'},11.0
48,77,0,0,{653.6030760593001: 'C48'},10.0
48,77,1,0,{669.5979906793001: 'C48'},10.0
48,77,2,0,{685.5929052993: 'C48'},10.0
48,77,3,0,{701.5878199193: 'C48'},10.0
48,77,4,0,{717.5827345393001: 'C48'},10.0
48,78,0,1,{668.6139750955001: 'C48'},10.0
48,78,1,1,{684.6088897155001: 'C48'},10.0
48,78,2,1,{700.6038043355001: 'C48'},10.0
48,78,3,1,{716.5987189555001: 'C48'},10.0
48,78,4,1,{732.5936335755001: 'C48'},10.0
48,79,0,0,{655.6187261237001: 'C48'},9.0
48,79,1,0,{671.6136407437001: 'C48'},9.0
48,79,2,0,{687.6085553637: 'C48'},9.0
48,79,3,0,{703.6034699837: 'C48'},9.0
48,79,4,0,{719.5983846037001: 'C48'},9.0
48,80,0,1,{670.6296251599001: 'C48'},9.0
48,80,1,1,{686.6245397799001: 'C48'},9.0
48,80,2,1,{702.6194543999001: 'C48'},9.0
48,80,3,1,{718.6143690199001: 'C48'},9.0
48,80,4,1,{734.6092836399001: 'C48'},9.0
48,81,0,0,{657.6343761881001: 'C48'},8.0
48,81,1,0,{673.6292908081001: 'C48'},8.0
48,81,2,0,{689.6242054281: 'C48'},8.0
48,81,3,0,{705.6191200481001: 'C48'},8.0
48,81,4,0,{721.6140346681001: 'C48'},8.0
48,82,0,1,{672.6452752243001: 'C48'},8.0
48,82,1,1,{688.6401898443002: 'C48'},8.0
48,82,2,1,{704.6351044643001: 'C48'},8.0
48,82,3,1,{720.6300190843001: 'C48'},8.0
48,82,4,1,{736.6249337043001: 'C48'},8.0
48,83,0,0,{659.6500262525001: 'C48'},7.0
48,83,1,0,{675.6449408725001: 'C48'},7.0
48,83,2,0,{691.6398554925: 'C48'},7.0
48,83,3,0,{707.6347701125001: 'C48'},7.0
48,83,4,0,{723.6296847325001: 'C48'},7.0
48,84,0,1,{674.6609252887001: 'C48'},7.0
48,84,1,1,{690.6558399087002: 'C48'},7.0
48,84,2,1,{706.6507545287001: 'C48'},7.0
48,84,3,1,{722.6456691487001: 'C48'},7.0
48,84,4,1,{738.6405837687001: 'C48'},7.0
48,85,0,0,{661.6656763169001: 'C48'},6.0
48,85,1,0,{677.6605909369001: 'C48'},6.0
48,85,2,0,{693.6555055569: 'C48'},6.0
48,85,3,0,{709.6504201769001: 'C48'},6.0
48,85,4,0,{725.6453347969001: 'C48'},6.0
48,86,0,1,{676.6765753531001: 'C48'},6.0
48,86,1,1,{692.6714899731002: 'C48'},6.0
48,86,2,1,{708.6664045931001: 'C48'},6.0
48,86,3,1,{724.6613192131001: 'C48'},6.0
48,86,4,1,{740.6562338331001: 'C48'},6.0
48,87,0,0,{663.6813263813001: 'C48'},5.0
48,87,1,0,{679.6762410013001: 'C48'},5.0
48,87,2,0,{695.6711556213: 'C48'},5.0
48,87,3,0,{711.6660702413001: 'C48'},5.0
48,87,4,0,{727.6609848613001: 'C48'},5.0
48,88,0,1,{678.6922254175001: 'C48'},5.0
48,88,1,1,{694.6871400375002: 'C48'},5.0
48,88,2,1,{710.6820546575001: 'C48'},5.0
48,88,3,1,{726.6769692775001: 'C48'},5.0
48,88,4,1,{742.6718838975002: 'C48'},5.0
48,89,0,0,{665.6969764457001: 'C48'},4.0
48,89,1,0,{681.6918910657001: 'C48'},4.0
48,89,2,0,{697.6868056857: 'C48'},4.0
48,89,3,0,{713.6817203057001: 'C48'},4.0
48,89,4,0,{729.6766349257001: 'C48'},4.0
48,90,0,1,{680.7078754819001: 'C48'},4.0
48,90,1,1,{696.7027901019002: 'C48'},4.0
48,90,2,1,{712.6977047219001: 'C48'},4.0
48,90,3,1,{728.6926193419001: 'C48'},4.0
48,90,4,1,{744.6875339619002: 'C48'},4.0
48,91,0,0,{667.7126265101: 'C48'},3.0
48,91,1,0,{683.7075411301: 'C48'},3.0
48,91,2,0,{699.7024557501: 'C48'},3.0
48,91,3,0,{715.6973703701: 'C48'},3.0
48,91,4,0,{731.6922849901: 'C48'},3.0
48,92,0,1,{682.7235255463002: 'C48'},3.0
48,92,1,1,{698.7184401663002: 'C48'},3.0
48,92,2,1,{714.7133547863001: 'C48'},3.0
48,92,3,1,{730.7082694063001: 'C48'},3.0
48,92,4,1,{746.7031840263002: 'C48'},3.0
48,93,0,0,{669.7282765745: 'C48'},2.0
48,93,1,0,{685.7231911945: 'C48'},2.0
48,93,2,0,{701.7181058145: 'C48'},2.0
48,93,3,0,{717.7130204345: 'C48'},2.0
48,93,4,0,{733.7079350545: 'C48'},2.0
48,94,0,1,{684.7391756107: 'C48'},2.0
48,94,1,1,{700.7340902307001: 'C48'},2.0
48,94,2,1,{716.7290048507: 'C48'},2.0
48,94,3,1,{732.7239194707: 'C48'},2.0
48,94,4,1,{748.7188340907: 'C48'},2.0
48,95,0,0,{671.7439266389: 'C48'},1.0
48,95,1,0,{687.7388412589: 'C48'},1.0
48,95,2,0,{703.7337558789: 'C48'},1.0
48,95,3,0,{719.7286704989: 'C48'},1.0
48,95,4,0,{735.7235851189: 'C48'},1.0
48,96,0,1,{686.7548256751: 'C48'},1.0
48,96,1,1,{702.7497402951001: 'C48'},1.0
48,96,2,1,{718.7446549151: 'C48'},1.0
48,96,3,1,{734.7395695351: 'C48'},1.0
48,96,4,1,{750.7344841551001: 'C48'},1.0
48,97,0,0,{673.7595767033: 'C48'},0.0
48,97,1,0,{689.7544913233: 'C48'},0.0
48,97,2,0,{705.7494059433: 'C48'},0.0
48,97,3,0,{721.7443205633: 'C48'},0.0
48,97,4,0,{737.7392351833: 'C48'},0.0
48,98,0,1,{688.7704757395001: 'C48'},0.0
48,98,1,1,{704.7653903595001: 'C48'},0.0
48,98,2,1,{720.7603049795: 'C48'},0.0
48,98,3,1,{736.7552195995: 'C48'},0.0
48,98,4,1,{752.7501342195001: 'C48'},0.0
49,61,0,0,{649.4778755441: 'C49'},19.0
49,61,1,0,{665.4727901641: 'C49'},19.0
49,61,2,0,{681.4677047841: 'C49'},19.0
49,61,3,0,{697.4626194041: 'C49'},19.0
49,61,4,0,{713.4575340241: 'C49'},19.0
49,62,0,1,{664.4887745803001: 'C49'},19.0
49,62,1,1,{680.4836892003001: 'C49'},19.0
49,62,2,1,{696.4786038203: 'C49'},19.0
49,62,3,1,{712.4735184403: 'C49'},19.0
49,62,4,1,{728.4684330603001: 'C49'},19.0
49,63,0,0,{651.4935256085: 'C49'},18.0
49,63,1,0,{667.4884402285: 'C49'},18.0
49,63,2,0,{683.4833548485: 'C49'},18.0
49,63,3,0,{699.4782694685: 'C49'},18.0
49,63,4,0,{715.4731840885: 'C49'},18.0
49,64,0,1,{666.5044246447001: 'C49'},18.0
49,64,1,1,{682.4993392647001: 'C49'},18.0
49,64,2,1,{698.4942538847: 'C49'},18.0
49,64,3,1,{714.4891685047: 'C49'},18.0
49,64,4,1,{730.4840831247001: 'C49'},18.0
49,65,0,0,{653.5091756729: 'C49'},17.0
49,65,1,0,{669.5040902929001: 'C49'},17.0
49,65,2,0,{685.4990049129: 'C49'},17.0
49,65,3,0,{701.4939195329: 'C49'},17.0
49,65,4,0,{717.4888341529: 'C49'},17.0
49,66,0,1,{668.5200747091001: 'C49'},17.0
49,66,1,1,{684.5149893291001: 'C49'},17.0
49,66,2,1,{700.5099039491: 'C49'},17.0
49,66,3,1,{716.5048185691: 'C49'},17.0
49,66,4,1,{732.4997331891001: 'C49'},17.0
49,67,0,0,{655.5248257373: 'C49'},16.0
49,67,1,0,{671.5197403573001: 'C49'},16.0
49,67,2,0,{687.5146549773: 'C49'},16.0
49,67,3,0,{703.5095695973: 'C49'},16.0
49,67,4,0,{719.5044842173: 'C49'},16.0
49,68,0,1,{670.5357247735001: 'C49'},16.0
49,68,1,1,{686.5306393935001: 'C49'},16.0
49,68,2,1,{702.5255540135: 'C49'},16.0
49,68,3,1,{718.5204686335001: 'C49'},16.0
49,68,4,1,{734.5153832535001: 'C49'},16.0
49,69,0,0,{657.5404758017: 'C49'},15.0
49,69,1,0,{673.5353904217001: 'C49'},15.0
49,69,2,0,{689.5303050417: 'C49'},15.0
49,69,3,0,{705.5252196617: 'C49'},15.0
49,69,4,0,{721.5201342817: 'C49'},15.0
49,70,0,1,{672.5513748379001: 'C49'},15.0
49,70,1,1,{688.5462894579001: 'C49'},15.0
49,70,2,1,{704.5412040779: 'C49'},15.0
49,70,3,1,{720.5361186979001: 'C49'},15.0
49,70,4,1,{736.5310333179001: 'C49'},15.0
49,71,0,0,{659.5561258661: 'C49'},14.0
49,71,1,0,{675.5510404861001: 'C49'},14.0
49,71,2,0,{691.5459551061: 'C49'},14.0
49,71,3,0,{707.5408697261: 'C49'},14.0
49,71,4,0,{723.5357843461001: 'C49'},14.0
49,72,0,1,{674.5670249023001: 'C49'},14.0
49,72,1,1,{690.5619395223001: 'C49'},14.0
49,72,2,1,{706.5568541423: 'C49'},14.0
49,72,3,1,{722.5517687623001: 'C49'},14.0
49,72,4,1,{738.5466833823001: 'C49'},14.0
49,73,0,0,{661.5717759305: 'C49'},13.0
49,73,1,0,{677.5666905505001: 'C49'},13.0
49,73,2,0,{693.5616051705: 'C49'},13.0
49,73,3,0,{709.5565197905: 'C49'},13.0
49,73,4,0,{725.5514344105001: 'C49'},13.0
49,74,0,1,{676.5826749667001: 'C49'},13.0
49,74,1,1,{692.5775895867001: 'C49'},13.0
49,74,2,1,{708.5725042067: 'C49'},13.0
49,74,3,1,{724.5674188267001: 'C49'},13.0
49,74,4,1,{740.5623334467001: 'C49'},13.0
49,75,0,0,{663.5874259949001: 'C49'},12.0
49,75,1,0,{679.5823406149001: 'C49'},12.0
49,75,2,0,{695.5772552349: 'C49'},12.0
49,75,3,0,{711.5721698549: 'C49'},12.0
49,75,4,0,{727.5670844749001: 'C49'},12.0
49,76,0,1,{678.5983250311001: 'C49'},12.0
49,76,1,1,{694.5932396511001: 'C49'},12.0
49,76,2,1,{710.5881542711: 'C49'},12.0
49,76,3,1,{726.5830688911001: 'C49'},12.0
49,76,4,1,{742.5779835111001: 'C49'},12.0
49,77,0,0,{665.6030760593001: 'C49'},11.0
49,77,1,0,{681.5979906793001: 'C49'},11.0
49,77,2,0,{697.5929052993: 'C49'},11.0
49,77,3,0,{713.5878199193: 'C49'},11.0
49,77,4,0,{729.5827345393001: 'C49'},11.0
49,78,0,1,{680.6139750955001: 'C49'},11.0
49,78,1,1,{696.6088897155001: 'C49'},11.0
49,78,2,1,{712.6038043355001: 'C49'},11.0
49,78,3,1,{728.5987189555001: 'C49'},11.0
49,78,4,1,{744.5936335755001: 'C49'},11.0
49,79,0,0,{667.6187261237001: 'C49'},10.0
49,79,1,0,{683.6136407437001: 'C49'},10.0
49,79,2,0,{699.6085553637: 'C49'},10.0
49,79,3,0,{715.6034699837: 'C49'},10.0
49,79,4,0,{731.5983846037001: 'C49'},10.0
49,80,0,1,{682.6296251599001: 'C49'},10.0
49,80,1,1,{698.6245397799001: 'C49'},10.0
49,80,2,1,{714.6194543999001: 'C49'},10.0
49,80,3,1,{730.6143690199001: 'C49'},10.0
49,80,4,1,{746.6092836399001: 'C49'},10.0
49,81,0,0,{669.6343761881001: 'C49'},9.0
49,81,1,0,{685.6292908081001: 'C49'},9.0
49,81,2,0,{701.6242054281: 'C49'},9.0
49,81,3,0,{717.6191200481001: 'C49'},9.0
49,81,4,0,{733.6140346681001: 'C49'},9.0
49,82,0,1,{684.6452752243001: 'C49'},9.0
49,82,1,1,{700.6401898443002: 'C49'},9.0
49,82,2,1,{716.6351044643001: 'C49'},9.0
49,82,3,1,{732.6300190843001: 'C49'},9.0
49,82,4,1,{748.6249337043001: 'C49'},9.0
49,83,0,0,{671.6500262525001: 'C49'},8.0
49,83,1,0,{687.6449408725001: 'C49'},8.0
49,83,2,0,{703.6398554925: 'C49'},8.0
49,83,3,0,{719.6347701125001: 'C49'},8.0
49,83,4,0,{735.6296847325001: 'C49'},8.0
49,84,0,1,{686.6609252887001: 'C49'},8.0
49,84,1,1,{702.6558399087002: 'C49'},8.0
49,84,2,1,{718.6507545287001: 'C49'},8.0
49,84,3,1,{734.6456691487001: 'C49'},8.0
49,84,4,1,{750.6405837687001: 'C49'},8.0
49,85,0,0,{673.6656763169001: 'C49'},7.0
49,85,1,0,{689.6605909369001: 'C49'},7.0
49,85,2,0,{705.6555055569: 'C49'},7.0
49,85,3,0,{721.6504201769001: 'C49'},7.0
49,85,4,0,{737.6453347969001: 'C49'},7.0
49,86,0,1,{688.6765753531001: 'C49'},7.0
49,86,1,1,{704.6714899731002: 'C49'},7.0
49,86,2,1,{720.6664045931001: 'C49'},7.0
49,86,3,1,{736.6613192131001: 'C49'},7.0
49,86,4,1,{752.6562338331001: 'C49'},7.0
49,87,0,0,{675.6813263813001: 'C49'},6.0
49,87,1,0,{691.6762410013001: 'C49'},6.0
49,87,2,0,{707.6711556213: 'C49'},6.0
49,87,3,0,{723.6660702413001: 'C49'},6.0
49,87,4,0,{739.6609848613001: 'C49'},6.0
49,88,0,1,{690.6922254175001: 'C49'},6.0
49,88,1,1,{706.6871400375002: 'C49'},6.0
49,88,2,1,{722.6820546575001: 'C49'},6.0
49,88,3,1,{738.6769692775001: 'C49'},6.0
49,88,4,1,{754.6718838975002: 'C49'},6.0
49,89,0,0,{677.6969764457001: 'C49'},5.0
49,89,1,0,{693.6918910657001: 'C49'},5.0
49,89,2,0,{709.6868056857: 'C49'},5.0
49,89,3,0,{725.6817203057001: 'C49'},5.0
49,89,4,0,{741.6766349257001: 'C49'},5.0
49,90,0,1,{692.7078754819001: 'C49'},5.0
49,90,1,1,{708.7027901019002: 'C49'},5.0
49,90,2,1,{724.6977047219001: 'C49'},5.0
49,90,3,1,{740.6926193419001: 'C49'},5.0
49,90,4,1,{756.6875339619002: 'C49'},5.0
49,91,0,0,{679.7126265101: 'C49'},4.0
49,91,1,0,{695.7075411301: 'C49'},4.0
49,91,2,0,{711.7024557501: 'C49'},4.0
49,91,3,0,{727.6973703701: 'C49'},4.0
49,91,4,0,{743.6922849901: 'C49'},4.0
49,92,0,1,{694.7235255463002: 'C49'},4.0
49,92,1,1,{710.7184401663002: 'C49'},4.0
49,92,2,1,{726.7133547863001: 'C49'},4.0
49,92,3,1,{742.7082694063001: 'C49'},4.0
49,92,4,1,{758.7031840263002: 'C49'},4.0
49,93,0,0,{681.7282765745: 'C49'},3.0
49,93,1,0,{697.7231911945: 'C49'},3.0
49,93,2,0,{713.7181058145: 'C49'},3.0
49,93,3,0,{729.7130204345: 'C49'},3.0
49,93,4,0,{745.7079350545: 'C49'},3.0
49,94,0,1,{696.7391756107: 'C49'},3.0
49,94,1,1,{712.7340902307001: 'C49'},3.0
49,94,2,1,{728.7290048507: 'C49'},3.0
49,94,3,1,{744.7239194707: 'C49'},3.0
49,94,4,1,{760.7188340907: 'C49'},3.0
49,95,0,0,{683.7439266389: 'C49'},2.0
49,95,1,0,{699.7388412589: 'C49'},2.0
49,95,2,0,{715.7337558789: 'C49'},2.0
49,95,3,0,{731.7286704989: 'C49'},2.0
49,95,4,0,{747.7235851189: 'C49'},2.0
49,96,0,1,{698.7548256751: 'C49'},2.0
49,96,1,1,{714.7497402951001: 'C49'},2.0
49,96,2,1,{730.7446549151: 'C49'},2.0
49,96,3,1,{746.7395695351: 'C49'},2.0
49,96,4,1,{762.7344841551001: 'C49'},2.0
49,97,0,0,{685.7595767033: 'C49'},1.0
49,97,1,0,{701.7544913233: 'C49'},1.0
49,97,2,0,{717.7494059433: 'C49'},1.0
49,97,3,0,{733.7443205633: 'C49'},1.0
49,97,4,0,{749.7392351833: 'C49'},1.0
49,98,0,1,{700.7704757395001: 'C49'},1.0
49,98,1,1,{716.7653903595001: 'C49'},1.0
49,98,2,1,{732.7603049795: 'C49'},1.0
49,98,3,1,{748.7552195995: 'C49'},1.0
49,98,4,1,{764.7501342195001: 'C49'},1.0
49,99,0,0,{687.7752267677: 'C49'},0.0
49,99,1,0,{703.7701413877: 'C49'},0.0
49,99,2,0,{719.7650560077: 'C49'},0.0
49,99,3,0,{735.7599706277: 'C49'},0.0
49,99,4,0,{751.7548852477: 'C49'},0.0
49,100,0,1,{702.7861258039001: 'C49'},0.0
49,100,1,1,{718.7810404239001: 'C49'},0.0
49,100,2,1,{734.7759550439: 'C49'},0.0
49,100,3,1,{750.7708696639: 'C49'},0.0
49,100,4,1,{766.7657842839001: 'C49'},0.0
50,63,0,0,{663.4935256085: 'C50'},19.0
50,63,1,0,{679.4884402285: 'C50'},19.0
50,63,2,0,{695.4833548485: 'C50'},19.0
50,63,3,0,{711.4782694685: 'C50'},19.0
50,63,4,0,{727.4731840885: 'C50'},19.0
50,64,0,1,{678.5044246447001: 'C50'},19.0
50,64,1,1,{694.4993392647001: 'C50'},19.0
50,64,2,1,{710.4942538847: 'C50'},19.0
50,64,3,1,{726.4891685047: 'C50'},19.0
50,64,4,1,{742.4840831247001: 'C50'},19.0
50,65,0,0,{665.5091756729: 'C50'},18.0
50,65,1,0,{681.5040902929001: 'C50'},18.0
50,65,2,0,{697.4990049129: 'C50'},18.0
50,65,3,0,{713.4939195329: 'C50'},18.0
50,65,4,0,{729.4888341529: 'C50'},18.0
50,66,0,1,{680.5200747091001: 'C50'},18.0
50,66,1,1,{696.5149893291001: 'C50'},18.0
50,66,2,1,{712.5099039491: 'C50'},18.0
50,66,3,1,{728.5048185691: 'C50'},18.0
50,66,4,1,{744.4997331891001: 'C50'},18.0
50,67,0,0,{667.5248257373: 'C50'},17.0
50,67,1,0,{683.5197403573001: 'C50'},17.0
50,67,2,0,{699.5146549773: 'C50'},17.0
50,67,3,0,{715.5095695973: 'C50'},17.0
50,67,4,0,{731.5044842173: 'C50'},17.0
50,68,0,1,{682.5357247735001: 'C50'},17.0
50,68,1,1,{698.5306393935001: 'C50'},17.0
50,68,2,1,{714.5255540135: 'C50'},17.0
50,68,3,1,{730.5204686335001: 'C50'},17.0
50,68,4,1,{746.5153832535001: 'C50'},17.0
50,69,0,0,{669.5404758017: 'C50'},16.0
50,69,1,0,{685.5353904217001: 'C50'},16.0
50,69,2,0,{701.5303050417: 'C50'},16.0
50,69,3,0,{717.5252196617: 'C50'},16.0
