,m/z,I,S/N,em,error,C,H,Class
6074,631.63944,3499405,13.2,631.6398554925,0.00041549249999661697,43,83,O2
6078,632.41088,2767579,10.0,632.4109181827,3.818269999555923e-05,43,54,O3N1
6080,632.44751,9044715,37.0,632.4473036915,0.00020630849996905454,44,58,O2N1
6086,632.50478,3249412,12.1,632.5048185691,3.8569100070162676e-05,42,66,O3N1
6090,632.54121,19939604,83.7,632.5412040779,5.922099944655201e-06,43,70,O2N1
6091,632.56237,7076125,28.5,632.5623334467001,3.655329987850564e-05,40,74,O4N1
6102,633.52597,3313857,12.4,633.5252196617,0.0007503383000084796,43,69,O3
6107,633.5612,2200272,7.6,633.5616051705,0.0004051705000165384,44,73,O2
6109,633.58239,3047129,11.2,633.5827345393001,0.00034453930004474387,41,77,O4
6110,633.6549200000001,4969209,19.5,633.6555055569,0.0005855568999777461,43,85,O2
6113,634.4270799999999,2254410,7.8,634.4265682471,0.000511752899910789,43,56,O3N1
6115,634.46334,11172954,46.1,634.4629537559,0.0003862441000137551,44,60,O2N1
6117,634.48326,2193891,7.6,634.4840831247001,0.0008231247001049269,41,64,O4N1
6121,634.52096,2111603,7.2,634.5204686335001,0.0004913664998866807,42,68,O3N1
6123,634.53598,2830458,10.3,634.5357247735001,0.0002552264999167164,46,68,N1
6125,634.55704,2761347,10.0,634.5568541423,0.00018585769998935575,43,72,O2N1
6126,634.57735,6645900,26.7,634.5779835111001,0.0006335111000908,40,76,O4N1
6141,635.54165,2997811,11.0,635.5408697261,0.0007802738999771464,43,71,O3
6145,635.5987,7692877,31.2,635.5983846037001,0.00031539629992494156,41,79,O4
6151,636.4791299999999,13081552,54.3,636.4786038203,0.0005261796999320723,44,62,O2N1
6153,636.4989099999999,2764505,10.0,636.4997331891001,0.0008231891001742042,41,66,O4N1
6157,636.5513599999999,2614320,9.4,636.5513748379001,1.4837900152997463e-05,46,70,N1
6158,636.57285,2637818,9.5,636.5725042067,0.0003457932999708646,43,74,O2N1
6172,637.5572099999999,3076013,11.6,637.5565197905,0.0006902094999077235,43,73,O3
6174,637.61437,6330311,25.9,637.6140346681001,0.0003353318999188559,41,81,O4
6182,638.4948099999999,17908558,76.6,638.4942538847,0.000556115299900739,44,64,O2N1
6184,638.51584,2611799,9.6,638.5153832535001,0.00045674649993543426,41,68,O4N1
6189,638.58897,3436408,13.2,638.5881542711,0.0008157288999655066,43,76,O2N1
6205,639.57272,7036207,29.0,639.5721698549,0.0005501450999645385,43,75,O3
6207,639.60901,2946879,11.0,639.6085553637,0.0004546362999917619,44,79,O2
6208,639.64428,2470223,8.9,639.6449408725001,0.0006608725001342464,45,83,O1
6214,640.43813,1949618,6.6,640.4371329315001,0.0009970684999416335,42,58,O4N1
6218,640.4726,2870466,10.7,640.4735184403,0.0009184402999835584,43,62,O3N1
6219,640.51032,20219602,86.8,640.5099039491,0.00041605089995755407,44,66,O2N1
6221,640.53018,2915035,10.9,640.5310333179001,0.0008533179001233293,41,70,O4N1
6224,640.58234,1904627,6.5,640.5826749667001,0.00033496670005206397,46,74,N1
6240,641.55217,2790567,10.3,641.5514344105001,0.0007355894999818702,42,73,O4
6242,641.58862,13770935,58.5,641.5878199193,0.0008000806999461929,43,77,O3
6243,641.62416,1948615,6.6,641.6242054281,4.542810006569198e-05,44,81,O2
6247,642.43218,5265972,21.2,642.4316536271,0.0005263729000262174,45,56,O2N1
6249,642.45265,2869821,10.7,642.4527829959001,0.00013299590011683904,42,60,O4N1
6253,642.48893,3127374,11.8,642.4891685047,0.00023850470006436808,43,64,O3N1
6255,642.52577,15675998,66.8,642.5255540135,0.00021598649993848085,44,68,O2N1
6257,642.54715,2303080,8.2,642.5466833823001,0.00046661769988531887,41,72,O4N1
6261,642.5987,3008639,11.3,642.5983250311001,0.00037496889990507043,46,76,N1
6274,643.51013,2188828,7.7,643.5095695973,0.0005604026999890266,44,67,O3
6277,643.56778,3059766,11.5,643.5670844749001,0.0006955250998998963,42,75,O4
6281,643.60366,17685574,75.7,643.6034699837,0.00019001629993908864,43,79,O3
6282,643.6393400000001,2277719,8.1,643.6398554925,0.0005154924999715149,44,83,O2
6286,644.4474,7115206,29.3,644.4473036915,9.630850001940416e-05,45,58,O2N1
6288,644.4685099999999,2720208,10.0,644.4684330603001,7.693969985211879e-05,42,62,O4N1
6292,644.50545,2457569,8.9,644.5048185691,0.0006314308999435525,43,66,O3N1
6295,644.5412200000001,20455920,87.8,644.5412040779,1.5922100033094466e-05,44,70,O2N1
6296,644.56262,3223547,12.2,644.5623334467001,0.00028655329992943734,41,74,O4N1
6310,645.58313,2894284,10.8,645.5827345393001,0.00039546069990592514,42,77,O4
6312,645.6564,4579310,18.2,645.6555055569,0.0008944430999235919,44,85,O2
6316,646.42718,2278479,8.1,646.4265682471,0.0006117528999993738,44,56,O3N1
6317,646.46353,8482143,35.3,646.4629537559,0.0005762440999887986,45,60,O2N1
6319,646.48331,2090600,7.3,646.4840831247001,0.0007731247001174779,42,64,O4N1
6323,646.52095,3658106,14.1,646.5204686335001,0.00048136649991192826,43,68,O3N1
6326,646.55737,18448778,79.0,646.5568541423,0.0005158576999519937,44,72,O2N1
6327,646.57835,7078292,29.1,646.5779835111001,0.0003664888998855531,41,76,O4N1
6341,647.54155,2775375,10.3,647.5408697261,0.0006802739000022484,44,71,O3
6343,647.55529,2491221,9.0,647.5561258661,0.0008358661000329448,48,71,
6345,647.57805,2448224,8.8,647.5772552349,0.0007947650999540201,45,75,O2
6347,647.5984,3322729,12.7,647.5983846037001,1.5396299886560882e-05,42,79,O4
6348,647.6721200000001,5675915,23.0,647.6711556213,0.0009643787000186421,44,87,O2
6354,648.44312,2669295,9.8,648.4422183115,0.0009016884999937247,44,58,O3N1
6356,648.4793900000001,10532095,44.3,648.4786038203,0.0007861797000714432,45,62,O2N1
6362,648.53656,1984282,6.8,648.5361186979001,0.0004413020999436412,43,70,O3N1
6364,648.55201,2374433,8.5,648.5513748379001,0.0006351620999112129,47,70,N1
6366,648.57254,2144555,7.5,648.5725042067,3.5793299957731506e-05,44,74,O2N1
6367,648.5939900000001,5886261,23.9,648.5936335755001,0.0003564244999552102,41,78,O4N1
6383,649.5573400000001,4018930,15.7,649.5565197905,0.0008202095000342524,44,73,O3
6386,649.61461,7841549,32.5,649.6140346681001,0.0005753318998813484,42,81,O4
6389,650.42093,1896068,6.4,650.4214828671,0.0005528671000547547,43,56,O4N1
6393,650.4576599999999,3539605,13.6,650.4578683759,0.00020837590011524298,44,60,O3N1
6395,650.49452,14944422,63.6,650.4942538847,0.00026611529995079763,45,64,O2N1
6397,650.5147,2037935,7.0,650.5153832535001,0.0006832535001422002,42,68,O4N1
6402,650.56795,2761928,10.2,650.5670249023001,0.0009250976999055638,47,72,N1
6403,650.58723,2829521,10.5,650.5881542711,0.0009242711000752024,44,76,O2N1
6420,651.57296,3719325,14.4,651.5721698549,0.000790145099927031,44,75,O3
6421,651.60834,2292141,8.1,651.6085553637,0.00021536370002195326,45,79,O2
6422,651.62911,6639287,27.2,651.6296847325001,0.000574732500126629,42,83,O4
6428,652.43775,1817905,6.0,652.4371329315001,0.0006170684999915466,43,58,O4N1
6431,652.47288,3198786,12.1,652.4735184403,0.0006384403000083694,44,62,O3N1
6433,652.5102,17724498,75.8,652.5099039491,0.00029605090003315127,45,66,O2N1
6435,652.53103,2952797,11.0,652.5310333179001,3.317900109323091e-06,42,70,O4N1
6440,652.60455,2655359,9.7,652.6038043355001,0.0007456644999592754,44,78,O2N1
6454,653.58848,7435853,30.7,653.5878199193,0.0006600806999585984,44,77,O3
6460,654.4318400000001,3562458,13.7,654.4316536271,0.000186372900088827,46,56,O2N1
6462,654.4533799999999,1939428,6.6,654.4527829959001,0.0005970040998590775,43,60,O4N1
6466,654.4900299999999,3403254,13.0,654.4891685047,0.000861495299886883,44,64,O3N1
6468,654.52612,16740358,71.5,654.5255540135,0.0005659864999643105,45,68,O2N1
6469,654.54732,2959377,11.0,654.5466833823001,0.0006366176999108575,42,72,O4N1
6490,655.56633,3522546,13.5,655.5670844749001,0.0007544749000771844,43,75,O4
6492,655.60387,16835076,71.9,655.6034699837,0.0004000162999773238,44,79,O3
6493,655.63945,2126869,7.4,655.6398554925,0.00040549250002186454,45,83,O2
6497,656.41148,2335619,8.3,656.4109181827,0.0005618172999675153,45,54,O3N1
6498,656.44685,5515411,22.3,656.4473036915,0.0004536914999562214,46,58,O2N1
6504,656.50562,3506607,13.4,656.5048185691,0.0008014308999690911,44,66,O3N1
6508,656.54165,13441984,57.0,656.5412040779,0.00044592209997063037,45,70,O2N1
6510,656.5615799999999,3065290,11.5,656.5623334467001,0.0007534467001732992,42,74,O4N1
6513,656.61397,3063779,11.5,656.6139750955001,5.095500114293827e-06,47,78,N1
6530,657.58279,3002287,11.2,657.5827345393001,5.5460699968534755e-05,43,77,O4
6532,657.61975,17604032,75.3,657.6191200481001,0.0006299518998957865,44,81,O3
6533,657.65497,3503058,13.4,657.6555055569,0.0005355568999902971,45,85,O2
6539,658.4637299999999,8152916,33.8,658.4629537559,0.0007762440999385944,46,60,O2N1
6541,658.48466,3018334,11.3,658.4840831247001,0.0005768752998847049,43,64,O4N1
6545,658.51972,2483566,9.0,658.5204686335001,0.0007486335000521649,44,68,O3N1
6546,658.5575200000001,19738496,84.6,658.5568541423,0.0006658577000280275,45,72,O2N1
6547,658.5781400000001,3254154,12.3,658.5779835111001,0.0001564888999610048,42,76,O4N1
6566,659.59753,1939442,6.6,659.5983846037001,0.0008546037000769502,43,79,O4
6568,659.67158,5326230,21.4,659.6711556213,0.00042437869990408217,45,87,O2
6574,660.44294,2206472,7.7,660.4422183115,0.0007216884999934337,45,58,O3N1
6576,660.4788599999999,9790233,41.0,660.4786038203,0.0002561796999316357,46,62,O2N1
6578,660.50036,2349348,8.4,660.4997331891001,0.0006268108999165634,43,66,O4N1
6582,660.53648,2583861,9.4,660.5361186979001,0.00036130209991824813,44,70,O3N1
6584,660.57281,17638214,75.4,660.5725042067,0.00030579329995816806,45,74,O2N1
6585,660.59413,5843793,23.7,660.5936335755001,0.0004964244998291178,42,78,O4N1
6598,661.55718,3854624,14.5,661.5565197905,0.0006602094999834662,45,73,O3
6603,661.6142,2724668,9.7,661.6140346681001,0.0001653318998933173,43,81,O4
6604,661.68655,7307615,29.3,661.6868056857,0.00025568570003997593,45,89,O2
6612,662.49509,11001573,45.0,662.4942538847,0.0008361152999896149,46,64,O2N1
6622,662.6093900000001,5673244,22.3,662.6092836399001,0.000106360099948688,42,80,O4N1
6641,663.6306,5635339,22.1,663.6296847325001,0.0009152674998631483,43,83,O4
6646,664.43623,2521234,8.9,664.4371329315001,0.0009029315000361748,44,58,O4N1
6649,664.47421,3898533,14.7,664.4735184403,0.0006915596999306217,45,62,O3N1
6651,664.5105900000001,13376182,55.1,664.5099039491,0.0006860509000716775,46,66,O2N1
6652,664.5318599999999,2272705,7.8,664.5310333179001,0.0008266820998414914,43,70,O4N1
6657,664.5830599999999,2149082,7.3,664.5826749667001,0.00038503329983541335,48,74,N1
6658,664.60374,3100388,11.3,664.6038043355001,6.433550004203425e-05,45,78,O2N1
6672,665.58792,3766467,14.2,665.5878199193,0.00010008070000822045,45,77,O3
6673,665.6246,2147797,7.3,665.6242054281,0.0003945718999602832,46,81,O2
6674,665.64585,5465312,21.4,665.6453347969001,0.0005152030998942791,43,85,O4
6686,666.52607,17092238,71.0,666.5255540135,0.0005159864999768615,46,68,O2N1
6687,666.5468599999999,2443160,8.5,666.5466833823001,0.00017661769982169062,43,72,O4N1
6693,666.62006,2439868,8.5,666.6194543999001,0.0006056000999024036,45,80,O2N1
6707,667.60435,7932062,31.9,667.6034699837,0.0008800162999023087,45,79,O3
6713,668.44772,4083260,15.5,668.4473036915,0.0004163085000072897,47,58,O2N1
6715,668.46869,1932615,6.3,668.4684330603001,0.00025693969996609667,44,62,O4N1
6719,668.5052900000001,2595929,9.2,668.5048185691,0.00047143090000645316,45,66,O3N1
6721,668.5418599999999,16607851,68.9,668.5412040779,0.0006559220998951787,46,70,O2N1
6723,668.5622099999999,3307637,12.2,668.5623334467001,0.00012344670017228054,43,74,O4N1
6740,669.58215,3429995,12.7,669.5827345393001,0.0005845393001209231,44,77,O4
6742,669.61946,17233022,71.6,669.6191200481001,0.00033995189994584507,45,81,O3
6748,670.46374,6213151,24.6,670.4629537559,0.0007862441000270337,47,60,O2N1
6750,670.4843400000001,2438697,8.5,670.4840831247001,0.0002568753000105062,44,64,O4N1
6754,670.5195,2850362,10.2,670.5204686335001,0.0009686335000651525,45,68,O3N1
6756,670.55763,12000845,49.3,670.5568541423,0.0007758576999776778,46,72,O2N1
6758,670.57795,2499159,8.7,670.5779835111001,3.351110012772551e-05,43,76,O4N1
6761,670.62906,2042480,6.8,670.6296251599001,0.0005651599001339491,48,80,N1
6775,671.5416,1980980,6.5,671.5408697261,0.0007302738999896974,46,71,O3
6778,671.59886,3011153,10.9,671.5983846037001,0.0004753962998620409,44,79,O4
6781,671.63567,17025124,70.7,671.6347701125001,0.0008998874999406326,45,83,O3
6789,672.47916,7780870,31.3,672.4786038203,0.0005561796999700164,47,62,O2N1
6795,672.53661,2797091,10.0,672.5361186979001,0.0004913020999310902,45,70,O3N1
6796,672.57286,19851828,82.7,672.5725042067,0.00035579329994561704,46,74,O2N1
6797,672.59438,3404351,12.6,672.5936335755001,0.0007464244998800496,43,78,O4N1
6811,673.5570799999999,2982943,10.8,673.5565197905,0.0005602094998948814,46,73,O3
6815,673.6143400000001,3008059,10.9,673.6140346681001,0.00030533189999459864,44,81,O4
6817,673.6875,4185184,15.9,673.6868056857,0.0006943142999489282,46,89,O2
6822,674.45694,2557408,9.0,674.4578683759,0.0009283759000027203,46,60,O3N1
6823,674.49512,9475571,38.5,674.4942538847,0.000866115300027559,47,64,O2N1
6825,674.51629,2316286,8.0,674.5153832535001,0.0009067464999361619,44,68,O4N1
6829,674.55263,2817552,10.1,674.5517687623001,0.0008612376999508342,45,72,O3N1
6833,674.5889,17849890,74.2,674.5881542711,0.0007457288999148659,46,76,O2N1
6834,674.61028,4904493,19.0,674.6092836399001,0.000996360099861704,43,80,O4N1
6849,675.58713,2709526,9.6,675.5874259949001,0.0002959949000569395,50,75,
6854,675.6303,2931243,10.6,675.6296847325001,0.0006152674999384544,44,83,O4
6855,675.70322,4378704,16.7,675.7024557501,0.0007642499000439784,46,91,O2
6862,676.47429,2669523,9.5,676.4735184403,0.0007715596999560148,46,62,O3N1
6863,676.5105599999999,10129893,41.3,676.5099039491,0.0006560508999200465,47,66,O2N1
6865,676.53152,2059759,6.9,676.5310333179001,0.00048668209990410105,44,70,O4N1
6869,676.567,2401281,8.3,676.5674188267001,0.00041882670006998524,45,74,O3N1
6873,676.6256400000001,4688415,18.1,676.6249337043001,0.000706295699956172,43,82,O4N1
6892,677.64554,5540384,21.7,677.6453347969001,0.00020520309988114604,44,85,O4
6900,678.48985,2955721,10.7,678.4891685047,0.0006814953000002788,46,64,O3N1
6902,678.52631,12479964,51.3,678.5255540135,0.000755986499939354,47,68,O2N1
6908,678.5989400000001,1948672,6.4,678.5983250311001,0.0006149688999812497,49,76,N1
6909,678.6192900000001,2695691,9.6,678.6194543999001,0.0001643998999725227,46,80,O2N1
6923,679.6044400000001,3370493,12.4,679.6034699837,0.000970016300016141,46,79,O3
6925,679.66148,4894745,18.9,679.6609848613001,0.000495138699875497,44,87,O4
6933,680.50518,2585796,9.1,680.5048185691,0.00036143089994311595,46,66,O3N1
6935,680.5414,16669142,69.1,680.5412040779,0.00019592209991969867,47,70,O2N1
6936,680.56275,2702817,9.6,680.5623334467001,0.0004165532999422794,44,74,O4N1
6941,680.63522,2452486,8.5,680.6351044643001,0.00011553569993338897,46,82,O2N1
6955,681.61883,6059512,23.9,681.6191200481001,0.00029004810005517356,46,81,O3
6956,681.65575,1899531,6.2,681.6555055569,0.00024444309997306846,47,85,O2
6967,682.5575200000001,15834580,65.6,682.5568541423,0.0006658577000280275,47,72,O2N1
6987,683.59773,3142115,11.5,683.5983846037001,0.0006546037001271543,45,79,O4
6989,683.63477,16120822,66.8,683.6347701125001,1.1250006082264008e-07,46,83,O3
6994,684.4429700000001,2196879,7.4,684.4422183115,0.0007516885000313778,47,58,O3N1
7000,684.53709,2353599,8.1,684.5361186979001,0.0009713020999697619,46,70,O3N1
7001,684.57339,11620817,47.6,684.5725042067,0.0008857932999717377,47,74,O2N1
7022,685.61364,3465185,12.8,685.6140346681001,0.00039466810005706066,45,81,O4
7024,685.65103,15905779,65.9,685.6504201769001,0.0006098230999214138,46,85,O3
7030,686.45879,1855628,6.0,686.4578683759,0.0009216240999876391,47,60,O3N1
7031,686.4947599999999,7365023,29.5,686.4942538847,0.0005061152999132901,48,64,O2N1
7033,686.51461,2053800,6.8,686.5153832535001,0.0007732535001423457,45,68,O4N1
7038,686.58845,18632142,77.5,686.5881542711,0.0002957288999141383,47,76,O2N1
7053,687.63003,2539996,8.6,687.6296847325001,0.00034526749993801786,45,83,O4
7055,687.7034,2864642,9.9,687.7024557501,0.0009442499000442695,47,91,O2
7061,688.51049,7862681,30.4,688.5099039491,0.0005860508999830927,48,66,O2N1
7066,688.56785,2905526,10.1,688.5674188267001,0.000431173299944021,46,74,O3N1
7068,688.60437,15952328,63.7,688.6038043355001,0.0005656644999589844,47,78,O2N1
7069,688.6245700000001,3857362,14.0,688.6249337043001,0.0003637043000708218,44,82,O4N1
7083,689.58872,2834872,9.8,689.5878199193,0.0009000806999210909,47,77,O3
7084,689.6023799999999,2516927,8.5,689.6030760593001,0.0006960593001394955,51,77,
7089,689.71875,2786810,9.6,689.7181058145,0.0006441855000502983,47,93,O2
7094,690.52614,10368399,40.7,690.5255540135,0.0005859865000275022,48,68,O2N1
7095,690.54761,2143130,6.9,690.5466833823001,0.0009266176998607989,45,72,O4N1
7103,690.64153,4177353,15.3,690.6405837687001,0.0009462312998493871,44,84,O4N1
7118,691.60409,2955180,10.3,691.6034699837,0.0006200162999903114,47,79,O3
7120,691.66102,4316104,15.8,691.6609848613001,3.5138699900016945e-05,45,87,O4
7129,692.54171,10325376,40.5,692.5412040779,0.0005059220999328318,48,70,O2N1
7131,692.5616,1994890,6.3,692.5623334467001,0.0007334467001101075,45,74,O4N1
7137,692.63412,3535278,12.6,692.6351044643001,0.0009844643000178621,47,82,O2N1
7148,693.61943,3610265,12.9,693.6191200481001,0.00030995189990790095,47,81,O3
7157,694.5203799999999,3154520,11.1,694.5204686335001,8.863350012688898e-05,47,68,O3N1
7158,694.55713,14675306,58.4,694.5568541423,0.00027585769998950127,48,72,O2N1
7160,694.5778799999999,2131316,6.9,694.5779835111001,0.00010351110017836618,45,76,O4N1
7164,694.64989,2412952,8.0,694.6507545287001,0.0008645287000490498,47,84,O2N1
7176,695.5984,2071916,6.6,695.5983846037001,1.5396299886560882e-05,46,79,O4
7177,695.63505,5997694,22.7,695.6347701125001,0.00027988749991436634,47,83,O3
7181,696.47953,3266845,11.5,696.4786038203,0.0009261796999453509,49,62,O2N1
7188,696.57327,13611339,54.0,696.5725042067,0.0007657932999336481,48,74,O2N1
7190,696.59295,2696533,9.2,696.5936335755001,0.0006835755001475263,45,78,O4N1
7206,697.61446,3339080,11.8,697.6140346681001,0.00042533189991900144,46,81,O4
7208,697.65077,15338330,61.1,697.6504201769001,0.0003498230998957297,47,85,O3
7210,698.49504,4908276,18.3,698.4942538847,0.0007861153000021659,49,64,O2N1
7217,698.5885400000001,10485025,41.2,698.5881542711,0.00038572890002797067,48,76,O2N1
7234,699.57252,1982717,6.2,699.5721698549,0.00035014510001474264,48,75,O3
7237,699.6289,2760472,9.4,699.6296847325001,0.0007847325000511773,46,83,O4
7238,699.66611,14662442,58.3,699.6660702413001,3.975869992700609e-05,47,87,O3
7241,700.47308,2374317,7.9,700.4735184403,0.0004384403000585735,48,62,O3N1
7242,700.51041,5726399,21.6,700.5099039491,0.0005060508999576996,49,66,O2N1
7244,700.53069,2169545,7.0,700.5310333179001,0.0003433179000467135,46,70,O4N1
7249,700.60403,16215276,64.7,700.6038043355001,0.00022566449990790716,48,78,O2N1
7250,700.6254,3213558,11.3,700.6249337043001,0.00046629569987999275,45,82,O4N1
7276,702.52589,7662717,29.6,702.5255540135,0.0003359864999765705,49,68,O2N1
7278,702.5464900000001,1952903,6.1,702.5466833823001,0.00019338230003995704,46,72,O4N1
7282,702.58344,2726040,9.3,702.5830688911001,0.00037110889991254226,47,76,O3N1
7284,702.61946,16454825,65.7,702.6194543999001,5.600099939329084e-06,48,80,O2N1
7285,702.6401,4777139,17.7,702.6405837687001,0.00048376870017818874,45,84,O4N1
7296,703.60356,3366775,11.9,703.6034699837,9.00162999641907e-05,48,79,O3
7301,703.73471,2875573,9.9,703.7337558789,0.0009541210999941541,48,95,O2
7308,704.50501,2343707,7.7,704.5048185691,0.00019143089991757734,48,66,O3N1
7309,704.5414,10309676,40.4,704.5412040779,0.00019592209991969867,49,70,O2N1
7310,704.5613400000001,2340405,7.7,704.5623334467001,0.0009934467000221048,46,74,O4N1
7317,704.63465,1993815,6.3,704.6351044643001,0.00045446430010542826,48,82,O2N1
7318,704.65702,3815522,13.8,704.6562338331001,0.0007861668998430105,45,86,O4N1
7330,705.6184,3676189,13.2,705.6191200481001,0.0007200481001063963,48,81,O3
7332,705.6757200000001,3552311,12.7,705.6766349257001,0.0009149257000444777,46,89,O4
7339,706.55756,10786763,42.4,706.5568541423,0.0007058576999270372,49,72,O2N1
7341,706.57773,2079444,6.6,706.5779835111001,0.0002535111001407131,46,76,O4N1
7346,706.6503299999999,2382837,7.9,706.6507545287001,0.00042452870013676147,48,84,O2N1
7363,707.63525,3993011,14.5,707.6347701125001,0.0004798874999778491,48,83,O3
7364,707.6920200000001,4739532,17.6,707.6922849901,0.00026499009993585787,46,91,O4
7372,708.53639,2506822,8.4,708.5361186979001,0.0002713020999181026,48,70,O3N1
7373,708.57317,18794326,75.3,708.5725042067,0.0006657932999587501,49,74,O2N1
7375,708.59405,2379616,7.9,708.5936335755001,0.0004164244999174116,46,78,O4N1
7395,709.65077,6823221,26.1,709.6504201769001,0.0003498230998957297,48,85,O3
7401,710.49523,2859431,9.8,710.4942538847,0.0009761152999772094,50,64,O2N1
7407,710.5878700000001,14566095,57.9,710.5881542711,0.0002842710999857445,49,76,O2N1
7424,711.62977,2987922,10.4,711.6296847325001,8.526749991233373e-05,47,83,O4
7426,711.66703,14277794,56.7,711.6660702413001,0.0009597586998779661,48,87,O3
7431,712.50935,5727754,21.6,712.5099039491,0.000553949099980855,50,66,O2N1
7432,712.53088,2165267,7.0,712.5310333179001,0.00015331790007167,47,70,O4N1
7436,712.56696,2658851,9.0,712.5674188267001,0.0004588267000826818,48,74,O3N1
7438,712.60379,10901298,42.9,712.6038043355001,1.4335500054585282e-05,49,78,O2N1
7439,712.62501,2159419,6.9,712.6249337043001,7.629569984146656e-05,46,82,O4N1
7451,713.58792,2627026,8.9,713.5878199193,0.00010008070000822045,49,77,O3
7454,713.6449700000001,3183081,11.1,713.6453347969001,0.00036479690004398435,47,85,O4
7462,714.52497,7865688,30.4,714.5255540135,0.0005840134999743896,50,68,O2N1
7466,714.58303,2269936,7.4,714.5830688911001,3.8891100075488794e-05,48,76,O3N1
7469,714.6189,18091390,72.7,714.6194543999001,0.0005543999000110489,49,80,O2N1
7492,716.54171,7945357,30.8,716.5412040779,0.0005059220999328318,50,70,O2N1
7494,716.56211,2387605,7.9,716.5623334467001,0.0002234467001471785,47,74,O4N1
7499,716.63495,17605810,70.7,716.6351044643001,0.0001544643000670476,49,82,O2N1
7516,717.61827,3180601,11.2,717.6191200481001,0.0008500481000055515,49,81,O3
7520,717.6761799999999,2348624,7.7,717.6766349257001,0.0004549257001826845,47,89,O4
7521,717.75009,2566765,8.6,717.7494059433,0.000684056700038127,49,97,O2
7527,718.5199700000001,2829210,9.7,718.5204686335001,0.0004986335000012332,49,68,O3N1
7528,718.5563900000001,9502632,37.3,718.5568541423,0.00046414229996116774,50,72,O2N1
7536,718.6713900000001,3932117,14.3,718.6718838975002,0.0004938975000641221,46,88,O4N1
7550,719.63454,3464262,12.3,719.6347701125001,0.00023011250004856265,49,83,O3
7552,719.69151,4178268,15.3,719.6922849901,0.0007749901000124737,47,91,O4
7560,720.5356,3272346,11.6,720.5361186979001,0.0005186979000200154,49,70,O3N1
7561,720.57349,11218600,44.3,720.5725042067,0.0009857932999466357,50,74,O2N1
7563,720.59316,2364080,7.8,720.5936335755001,0.00047357550010929117,47,78,O4N1
7568,720.66701,2462411,8.2,720.6664045931001,0.0006054068999219453,49,86,O2N1
7577,721.6497,4329014,15.9,721.6504201769001,0.0007201769000175773,49,85,O3
7578,721.70776,3502667,12.5,721.7079350545,0.00017505450000498968,47,93,O4
7586,722.55108,2932605,10.1,722.5517687623001,0.0006887623001148313,49,72,O3N1
7587,722.58858,15162762,60.6,722.5881542711,0.0004257288999269804,50,76,O2N1
7588,722.6097900000001,2228626,7.2,722.6092836399001,0.0005063600999619666,47,80,O4N1
7592,722.6820700000001,3020204,10.5,722.6820546575001,1.534249997803272e-05,49,88,O2N1
7609,723.6295,2500860,8.4,723.6296847325001,0.00018473250008810282,48,83,O4
7610,723.66558,7650057,29.6,723.6660702413001,0.0004902413000991146,49,87,O3
7618,724.53043,1988149,6.2,724.5310333179001,0.0006033179000723976,48,70,O4N1
7624,724.6030900000001,11499598,45.5,724.6038043355001,0.0007143354999925577,50,78,O2N1
7644,725.68079,16144827,64.6,725.6817203057001,0.0009303057000806803,49,89,O3
7650,726.52558,4810195,17.9,726.5255540135,2.598649996343738e-05,51,68,O2N1
7652,726.5462200000001,2637530,8.9,726.5466833823001,0.0004633823000403936,48,72,O4N1
7655,726.5831400000001,2199014,7.1,726.5830688911001,7.110889998784842e-05,49,76,O3N1
7657,726.61959,11179762,44.2,726.6194543999001,0.00013560009995217115,50,80,O2N1
7658,726.6403,2453240,8.2,726.6405837687001,0.000283768700114706,47,84,O4N1
7681,727.66035,3441217,12.2,727.6609848613001,0.0006348613001136982,48,87,O4
7683,727.69746,16536653,66.3,727.6973703701,8.962990000327409e-05,49,91,O3
7693,728.54169,5721942,21.6,728.5412040779,0.0004859220999833269,51,70,O2N1
7694,728.56161,2857309,9.8,728.5623334467001,0.0007234467001353551,48,74,O4N1
7699,728.63505,15347571,61.4,728.6351044643001,5.446430009214964e-05,50,82,O2N1
7720,729.61897,2757280,9.4,729.6191200481001,0.00015004810006757907,50,81,O3
7724,729.74895,2378439,7.9,729.7494059433,0.0004559432999258206,50,97,O2
7732,730.55744,8196022,31.8,730.5568541423,0.0005858577000026344,51,72,O2N1
7752,731.63488,3907820,14.2,731.6347701125001,0.00010988749988882773,50,83,O3
7762,732.5732,9735665,38.2,732.5725042067,0.0006957932999966943,51,74,O2N1
7764,732.59274,2714103,9.2,732.5936335755001,0.0008935755000720746,48,78,O4N1
7782,733.6503,3611923,12.9,733.6504201769001,0.00012017690005450277,50,85,O3
7784,733.70783,3875106,14.0,733.7079350545,0.00010505450006803585,48,93,O4
7789,734.55198,2587004,8.7,734.5517687623001,0.00021123769988662389,50,72,O3N1
7791,734.60969,2281995,7.4,734.6092836399001,0.00040636009987338184,48,80,O4N1
7810,735.66605,4733202,17.6,735.6660702413001,2.024130003519531e-05,50,87,O3
7811,735.72388,3324192,11.7,735.7235851189,0.0002948810999896523,48,95,O4
7819,736.6041700000001,17553906,70.4,736.6038043355001,0.0003656645000091885,51,78,O2N1
7821,736.62455,2337271,7.7,736.6249337043001,0.00038370430013401347,48,82,O4N1
7841,737.6455900000001,2115296,6.8,737.6453347969001,0.00025520309998228186,49,85,O4
7843,737.68187,7249128,27.9,737.6817203057001,0.00014969429992106598,50,89,O3
